batch_mode,request,step,layer,k_recon_rel_l2,k_recon_max_abs,k_recon_mean_abs,k_recon_cosine,v_recon_rel_l2,v_recon_max_abs,v_recon_mean_abs,v_recon_cosine,k_nan,k_inf,v_nan,v_inf
B2,A,255,30,0.1251978576183319,4.052734375,0.0982634574174881,0.9921645522117615,,,,,False,False,False,False
B2,A,255,31,0.14842134714126587,4.50537109375,0.1184680163860321,0.988985538482666,,,,,False,False,False,False
B2,A,256,0,0.0017511526821181178,1.4814453125,6.705647683702409e-05,1.0000051259994507,,,,,False,False,False,False
B2,A,256,1,0.014697728678584099,5.94140625,0.0009952235268428922,0.9998870491981506,,,,,False,False,False,False
B2,A,256,2,0.07245626300573349,4.40234375,0.02274000085890293,0.9973776936531067,,,,,False,False,False,False
B2,A,256,3,0.07767685502767563,4.2265625,0.03189357742667198,0.9969830513000488,,,,,False,False,False,False
B2,A,256,4,0.03566201031208038,3.443359375,0.008444287814199924,0.9993712902069092,,,,,False,False,False,False
B2,A,256,5,0.06529922038316727,3.375,0.024453386664390564,0.9978719353675842,,,,,False,False,False,False
B2,A,256,6,0.03475534915924072,4.54296875,0.009258320555090904,0.9993995428085327,,,,,False,False,False,False
B2,A,256,7,0.0705481767654419,4.099609375,0.029951443895697594,0.997514009475708,,,,,False,False,False,False
B2,A,256,8,0.0953926220536232,3.375,0.05575045943260193,0.9954533576965332,,,,,False,False,False,False
B2,A,256,9,0.11621879786252975,4.93359375,0.07342974096536636,0.9932481646537781,,,,,False,False,False,False
B2,A,256,10,0.1255461573600769,3.1044921875,0.09278202801942825,0.9921225905418396,,,,,False,False,False,False
B2,A,256,11,0.1305103302001953,3.853515625,0.09533974528312683,0.9914871454238892,,,,,False,False,False,False
B2,A,256,12,0.1199810728430748,3.6171875,0.08591362833976746,0.9928052425384521,,,,,False,False,False,False
B2,A,256,13,0.13908040523529053,3.330078125,0.12529616057872772,0.9903378486633301,,,,,False,False,False,False
B2,A,256,14,0.12991508841514587,5.162109375,0.10985881835222244,0.9915610551834106,,,,,False,False,False,False
B2,A,256,15,0.13432809710502625,3.779296875,0.11458077281713486,0.9909729957580566,,,,,False,False,False,False
B2,A,256,16,0.12882833182811737,3.392578125,0.10806707292795181,0.9917090535163879,,,,,False,False,False,False
B2,A,256,17,0.13121147453784943,3.19140625,0.0993303433060646,0.9913957118988037,,,,,False,False,False,False
B2,A,256,18,0.13446199893951416,3.1328125,0.1074918583035469,0.9909602999687195,,,,,False,False,False,False
B2,A,256,19,0.13073529303073883,3.1513671875,0.10150865465402603,0.9914483428001404,,,,,False,False,False,False
B2,A,256,20,0.11144805699586868,3.33251953125,0.0800231471657753,0.9937925338745117,,,,,False,False,False,False
B2,A,256,21,0.144658163189888,4.2646484375,0.12042722851037979,0.9895365834236145,,,,,False,False,False,False
B2,A,256,22,0.1117817759513855,3.994140625,0.07683927565813065,0.9937563538551331,,,,,False,False,False,False
B2,A,256,23,0.13165032863616943,3.921875,0.09826795011758804,0.9913366436958313,,,,,False,False,False,False
B2,A,256,24,0.12963148951530457,3.798828125,0.09966129064559937,0.9916027188301086,,,,,False,False,False,False
B2,A,256,25,0.1299247294664383,4.716796875,0.09455540031194687,0.991563081741333,,,,,False,False,False,False
B2,A,256,26,0.11358422785997391,3.77734375,0.0939721092581749,0.9935543537139893,,,,,False,False,False,False
B2,A,256,27,0.1181657463312149,3.56640625,0.08541286736726761,0.993021547794342,,,,,False,False,False,False
B2,A,256,28,0.13856832683086395,5.078125,0.11429478973150253,0.9904001951217651,,,,,False,False,False,False
B2,A,256,29,0.14592908322811127,5.421875,0.135103240609169,0.9893624186515808,,,,,False,False,False,False
B2,A,256,30,0.12510725855827332,4.052734375,0.098162442445755,0.9921757578849792,,,,,False,False,False,False
B2,A,256,31,0.14831751585006714,4.50537109375,0.11833576112985611,0.9890011548995972,,,,,False,False,False,False
B2,A,257,0,0.001749985502101481,1.4814453125,6.715036579407752e-05,1.000004529953003,,,,,False,False,False,False
B2,A,257,1,0.014687316492199898,5.94140625,0.0009945760248228908,0.9998867511749268,,,,,False,False,False,False
B2,A,257,2,0.07240980118513107,4.40234375,0.022711681202054024,0.9973810911178589,,,,,False,False,False,False
B2,A,257,3,0.07762307673692703,4.2265625,0.03185606375336647,0.9969871044158936,,,,,False,False,False,False
B2,A,257,4,0.03563623130321503,3.443359375,0.008436773903667927,0.9993722438812256,,,,,False,False,False,False
B2,A,257,5,0.06525487452745438,3.375,0.024425549432635307,0.9978744983673096,,,,,False,False,False,False
B2,A,257,6,0.034730736166238785,4.54296875,0.009253337979316711,0.9994004964828491,,,,,False,False,False,False
B2,A,257,7,0.07049696892499924,4.099609375,0.029919059947133064,0.9975173473358154,,,,,False,False,False,False
B2,A,257,8,0.09531084448099136,3.375,0.05568680539727211,0.995461106300354,,,,,False,False,False,False
B2,A,257,9,0.11611068248748779,4.93359375,0.07334636151790619,0.9932609796524048,,,,,False,False,False,False
B2,A,257,10,0.12543874979019165,3.1044921875,0.09267441183328629,0.9921360015869141,,,,,False,False,False,False
B2,A,257,11,0.13039837777614594,3.853515625,0.09523187577724457,0.9915019869804382,,,,,False,False,False,False
B2,A,257,12,0.1198854073882103,3.6171875,0.08581560850143433,0.9928167462348938,,,,,False,False,False,False
B2,A,257,13,0.13897383213043213,3.330078125,0.12516221404075623,0.9903529286384583,,,,,False,False,False,False
B2,A,257,14,0.1298205554485321,5.162109375,0.10974007844924927,0.9915732145309448,,,,,False,False,False,False
B2,A,257,15,0.13422708213329315,3.779296875,0.11446613818407059,0.9909868240356445,,,,,False,False,False,False
B2,A,257,16,0.12873531877994537,3.392578125,0.1079544872045517,0.9917211532592773,,,,,False,False,False,False
B2,A,257,17,0.1311250776052475,3.19140625,0.0992220938205719,0.991407036781311,,,,,False,False,False,False
B2,A,257,18,0.13437113165855408,3.1328125,0.10737363994121552,0.9909724593162537,,,,,False,False,False,False
B2,A,257,19,0.13063523173332214,3.1513671875,0.10139712691307068,0.9914615750312805,,,,,False,False,False,False
B2,A,257,20,0.11136401444673538,3.33251953125,0.07994074374437332,0.993802011013031,,,,,False,False,False,False
B2,A,257,21,0.14455555379390717,4.2646484375,0.1202937513589859,0.9895513653755188,,,,,False,False,False,False
B2,A,257,22,0.11170138418674469,3.994140625,0.07676196098327637,0.9937654137611389,,,,,False,False,False,False
B2,A,257,23,0.1315511167049408,3.921875,0.09816267341375351,0.9913499355316162,,,,,False,False,False,False
B2,A,257,24,0.12953002750873566,3.798828125,0.0995534285902977,0.991615891456604,,,,,False,False,False,False
B2,A,257,25,0.12982650101184845,4.716796875,0.09445487707853317,0.9915761351585388,,,,,False,False,False,False
B2,A,257,26,0.11349382251501083,3.77734375,0.09387363493442535,0.9935646057128906,,,,,False,False,False,False
B2,A,257,27,0.11806825548410416,3.56640625,0.08532490581274033,0.993033230304718,,,,,False,False,False,False
B2,A,257,28,0.1384616643190384,5.078125,0.11417141556739807,0.9904152750968933,,,,,False,False,False,False
B2,A,257,29,0.1458139419555664,5.421875,0.1349506378173828,0.9893791079521179,,,,,False,False,False,False
B2,A,257,30,0.12500536441802979,4.052734375,0.09805760532617569,0.9921887516975403,,,,,False,False,False,False
B2,A,257,31,0.14820365607738495,4.50537109375,0.11820052564144135,0.9890179634094238,,,,,False,False,False,False
B2,B,0,0,0.0,0.0,0.0,0.9999987483024597,,,,,False,False,False,False
B2,B,0,1,0.04224393144249916,5.87109375,0.007112393155694008,0.9990996718406677,,,,,False,False,False,False
B2,B,0,2,0.05008428916335106,3.68096923828125,0.012331411242485046,0.9987449049949646,,,,,False,False,False,False
B2,B,0,3,0.06872554123401642,4.08984375,0.021722953766584396,0.9976357817649841,,,,,False,False,False,False
B2,B,0,4,0.04374443739652634,4.96484375,0.009713801555335522,0.999041736125946,,,,,False,False,False,False
B2,B,0,5,0.04613428935408592,3.3984375,0.011567340232431889,0.9989311695098877,,,,,False,False,False,False
B2,B,0,6,0.015554884448647499,3.5947265625,0.0021383902058005333,0.9998783469200134,,,,,False,False,False,False
B2,B,0,7,0.06582871079444885,4.1005859375,0.024673962965607643,0.9978322386741638,,,,,False,False,False,False
B2,B,0,8,0.07406120747327805,3.08349609375,0.031779274344444275,0.9972518682479858,,,,,False,False,False,False
B2,B,0,9,0.09348208457231522,5.01171875,0.04587516188621521,0.995628833770752,,,,,False,False,False,False
B2,B,0,10,0.09134209901094437,3.203125,0.04359855502843857,0.995823323726654,,,,,False,False,False,False
B2,B,0,11,0.10157064348459244,3.9970703125,0.055335965007543564,0.9948395490646362,,,,,False,False,False,False
B2,B,0,12,0.08713865280151367,3.75537109375,0.04613920673727989,0.9961974620819092,,,,,False,False,False,False
B2,B,0,13,0.09416808933019638,4.3125,0.05415141209959984,0.9955648183822632,,,,,False,False,False,False
B2,B,0,14,0.11560048162937164,5.1171875,0.07702085375785828,0.9933164119720459,,,,,False,False,False,False
B2,B,0,15,0.09532730281352997,3.0869140625,0.05201675742864609,0.995450496673584,,,,,False,False,False,False
B2,B,0,16,0.09380510449409485,3.341796875,0.05437131226062775,0.9955963492393494,,,,,False,False,False,False
B2,B,0,17,0.10143636912107468,3.806640625,0.05484987422823906,0.994852602481842,,,,,False,False,False,False
B2,B,0,18,0.08465564996004105,3.36572265625,0.04159983620047569,0.9964140057563782,,,,,False,False,False,False
B2,B,0,19,0.10651993006467819,3.0498046875,0.0626923069357872,0.9943254590034485,,,,,False,False,False,False
B2,B,0,20,0.10239209979772568,3.1298828125,0.062139589339494705,0.9947531819343567,,,,,False,False,False,False
B2,B,0,21,0.10889066010713577,4.32421875,0.060642242431640625,0.9940727353096008,,,,,False,False,False,False
B2,B,0,22,0.09271125495433807,3.65478515625,0.047249626368284225,0.9957000017166138,,,,,False,False,False,False
B2,B,0,23,0.1298331916332245,4.48046875,0.0882825031876564,0.9915706515312195,,,,,False,False,False,False
B2,B,0,24,0.11738763004541397,3.58642578125,0.07381017506122589,0.9931085109710693,,,,,False,False,False,False
B2,B,0,25,0.10793417692184448,4.734375,0.056488268077373505,0.9941731095314026,,,,,False,False,False,False
B2,B,0,26,0.08513309061527252,3.388671875,0.04769909754395485,0.9963766932487488,,,,,False,False,False,False
B2,B,0,27,0.09701641649007797,3.92578125,0.054115548729896545,0.9952922463417053,,,,,False,False,False,False
B2,B,0,28,0.12288197129964828,5.498046875,0.08039730787277222,0.9924499988555908,,,,,False,False,False,False
B2,B,0,29,0.1077539473772049,5.970703125,0.07045493274927139,0.9941934943199158,,,,,False,False,False,False
B2,B,0,30,0.10883630067110062,4.7646484375,0.06400658935308456,0.9940743446350098,,,,,False,False,False,False
B2,B,0,31,0.11422130465507507,4.8515625,0.06905508041381836,0.993476152420044,,,,,False,False,False,False
B2,B,1,0,1.3772383681498468e-05,0.00390625,3.159380241868348e-07,0.9999983906745911,,,,,False,False,False,False
B2,B,1,1,0.04219952970743179,5.87109375,0.007099169306457043,0.9991013407707214,,,,,False,False,False,False
B2,B,1,2,0.0500318668782711,3.68096923828125,0.01230903435498476,0.9987477660179138,,,,,False,False,False,False
B2,B,1,3,0.0686567947268486,4.08984375,0.02168319746851921,0.9976405501365662,,,,,False,False,False,False
B2,B,1,4,0.04370194673538208,4.96484375,0.009698893874883652,0.9990439414978027,,,,,False,False,False,False
B2,B,1,5,0.046088650822639465,3.3984375,0.011550169438123703,0.9989330768585205,,,,,False,False,False,False
B2,B,1,6,0.01553959771990776,3.5947265625,0.002148854546248913,0.9998784065246582,,,,,False,False,False,False
B2,B,1,7,0.06576662510633469,4.1005859375,0.024659834802150726,0.9978363513946533,,,,,False,False,False,False
B2,B,1,8,0.07399391382932663,3.08349609375,0.03174900263547897,0.9972572922706604,,,,,False,False,False,False
B2,B,1,9,0.09338532388210297,5.01171875,0.045817021280527115,0.9956380128860474,,,,,False,False,False,False
B2,B,1,10,0.09125486761331558,3.203125,0.04354425519704819,0.9958315491676331,,,,,False,False,False,False
B2,B,1,11,0.1014658734202385,3.9970703125,0.055264417082071304,0.994850218296051,,,,,False,False,False,False
B2,B,1,12,0.08706364780664444,3.75537109375,0.04608725756406784,0.9962040781974792,,,,,False,False,False,False
B2,B,1,13,0.09406434744596481,4.3125,0.05409349873661995,0.995574414730072,,,,,False,False,False,False
B2,B,1,14,0.11546151340007782,5.1171875,0.07691968232393265,0.99333256483078,,,,,False,False,False,False
B2,B,1,15,0.09522192180156708,3.0869140625,0.05196034908294678,0.9954606890678406,,,,,False,False,False,False
B2,B,1,16,0.09370186924934387,3.341796875,0.05431097000837326,0.9956060647964478,,,,,False,False,False,False
B2,B,1,17,0.10132645070552826,3.806640625,0.054783206433057785,0.9948639273643494,,,,,False,False,False,False
B2,B,1,18,0.08456186205148697,3.36572265625,0.04156089946627617,0.9964218735694885,,,,,False,False,False,False
B2,B,1,19,0.10640311241149902,3.0498046875,0.06260312348604202,0.994337797164917,,,,,False,False,False,False
B2,B,1,20,0.10228297114372253,3.1298828125,0.06205061078071594,0.9947645664215088,,,,,False,False,False,False
B2,B,1,21,0.10877205431461334,4.32421875,0.06055891886353493,0.9940856695175171,,,,,False,False,False,False
B2,B,1,22,0.09260354936122894,3.65478515625,0.04719021916389465,0.9957097172737122,,,,,False,False,False,False
B2,B,1,23,0.12968339025974274,4.48046875,0.08814667165279388,0.9915902018547058,,,,,False,False,False,False
B2,B,1,24,0.1172589436173439,3.58642578125,0.07370185852050781,0.993123471736908,,,,,False,False,False,False
B2,B,1,25,0.10781517624855042,4.734375,0.05641326680779457,0.9941859245300293,,,,,False,False,False,False
B2,B,1,26,0.08504166454076767,3.388671875,0.04763861745595932,0.9963846802711487,,,,,False,False,False,False
B2,B,1,27,0.09690908342599869,3.92578125,0.054047152400016785,0.9953025579452515,,,,,False,False,False,False
B2,B,1,28,0.12274043262004852,5.498046875,0.08027957379817963,0.9924671649932861,,,,,False,False,False,False
B2,B,1,29,0.10764147341251373,5.970703125,0.07036568969488144,0.994205892086029,,,,,False,False,False,False
B2,B,1,30,0.10871589183807373,4.7646484375,0.06393064558506012,0.9940876364707947,,,,,False,False,False,False
B2,B,1,31,0.11411360651254654,4.8515625,0.06897276639938354,0.9934883713722229,,,,,False,False,False,False
B2,B,2,0,2.0404735550982878e-05,0.0078125,6.120855005065096e-07,0.9999982714653015,,,,,False,False,False,False
B2,B,2,1,0.04215933755040169,5.87109375,0.007086216937750578,0.9991032481193542,,,,,False,False,False,False
B2,B,2,2,0.049980226904153824,3.68096923828125,0.0122868986800313,0.9987503290176392,,,,,False,False,False,False
B2,B,2,3,0.06858406960964203,4.08984375,0.0216437429189682,0.9976456165313721,,,,,False,False,False,False
B2,B,2,4,0.04365832358598709,4.96484375,0.009683087468147278,0.9990459084510803,,,,,False,False,False,False
B2,B,2,5,0.04604146257042885,3.3984375,0.011539488099515438,0.9989352822303772,,,,,False,False,False,False
B2,B,2,6,0.015523133799433708,3.5947265625,0.002159405965358019,0.9998787641525269,,,,,False,False,False,False
B2,B,2,7,0.06569262593984604,4.1005859375,0.024628691375255585,0.9978412389755249,,,,,False,False,False,False
B2,B,2,8,0.07390937954187393,3.08349609375,0.03170415014028549,0.99726402759552,,,,,False,False,False,False
B2,B,2,9,0.09328240901231766,5.01171875,0.04574590176343918,0.9956473708152771,,,,,False,False,False,False
B2,B,2,10,0.0911601334810257,3.203125,0.04348158836364746,0.995840311050415,,,,,False,False,False,False
B2,B,2,11,0.10135745257139206,3.9970703125,0.05518803372979164,0.9948610663414001,,,,,False,False,False,False
B2,B,2,12,0.08696754276752472,3.75537109375,0.04602404311299324,0.9962123036384583,,,,,False,False,False,False
B2,B,2,13,0.09395935386419296,4.3125,0.05401797592639923,0.9955843687057495,,,,,False,False,False,False
B2,B,2,14,0.11532873660326004,5.1171875,0.07679709792137146,0.993347704410553,,,,,False,False,False,False
B2,B,2,15,0.09511598944664001,3.0869140625,0.05188744515180588,0.9954708814620972,,,,,False,False,False,False
B2,B,2,16,0.09358984231948853,3.341796875,0.05423082038760185,0.9956163167953491,,,,,False,False,False,False
B2,B,2,17,0.10121053457260132,3.806640625,0.05470052361488342,0.9948757290840149,,,,,False,False,False,False
B2,B,2,18,0.08446431905031204,3.36572265625,0.04150281473994255,0.996429979801178,,,,,False,False,False,False
B2,B,2,19,0.1062772274017334,3.0498046875,0.06250140070915222,0.9943512082099915,,,,,False,False,False,False
B2,B,2,20,0.10216410458087921,3.1298828125,0.06195104122161865,0.994776725769043,,,,,False,False,False,False
B2,B,2,21,0.1086384579539299,4.32421875,0.060465194284915924,0.9941002130508423,,,,,False,False,False,False
B2,B,2,22,0.09248824417591095,3.65478515625,0.04712112247943878,0.9957202076911926,,,,,False,False,False,False
B2,B,2,23,0.12951527535915375,4.48046875,0.08799827098846436,0.991611897945404,,,,,False,False,False,False
B2,B,2,24,0.11711466312408447,3.58642578125,0.07358139753341675,0.9931402206420898,,,,,False,False,False,False
B2,B,2,25,0.10768566280603409,4.734375,0.05632699653506279,0.994199812412262,,,,,False,False,False,False
B2,B,2,26,0.08495113998651505,3.388671875,0.047569505870342255,0.9963926076889038,,,,,False,False,False,False
B2,B,2,27,0.09680352360010147,3.92578125,0.053964000195264816,0.9953131079673767,,,,,False,False,False,False
