task,layer,kv_head,v100_fnr,gpu4090_fnr,v100_fpr,gpu4090_fpr,v100_accepted_fraction,gpu4090_accepted_fraction,v100_fn_count,gpu4090_fn_count,v100_fp_count,gpu4090_fp_count,v100_positive_support,gpu4090_positive_support,v100_negative_support,gpu4090_negative_support,fnr_abs_diff,fpr_abs_diff,accepted_fraction_abs_diff,fn_count_abs_diff,cross_hardware_consistent,support_label,fnr_stability_label,label,readiness,high_fnr_rank,low_risk_rank
dureader,25,3,0.38461538461538464,0.4090909090909091,0.0,0.0,0.4166666666666667,0.40625,25,27,0,0,65,66,31,30,0.02447552447552448,0.0,0.010416666666666685,2,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,72,61
passage_retrieval_en,27,0,0.36764705882352944,0.4626865671641791,0.0,0.0,0.4479166666666667,0.375,25,31,0,0,68,67,28,29,0.09503950834064967,0.0,0.07291666666666669,6,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,87,62
hotpotqa,23,5,0.42424242424242425,0.38235294117647056,0.0,0.0,0.3958333333333333,0.4375,28,26,0,0,66,68,30,28,0.04188948306595369,0.0,0.041666666666666685,2,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,77,63
dureader,21,6,0.4264705882352941,0.36923076923076925,0.0,0.0,0.40625,0.4270833333333333,29,24,0,0,68,65,28,31,0.05723981900452485,0.0,0.020833333333333315,5,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,85,64
dureader,3,0,0.4492753623188406,0.35384615384615387,0.0,0.0,0.3958333333333333,0.4375,31,23,0,0,69,65,27,31,0.09542920847268671,0.0,0.041666666666666685,8,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,101,65
passage_retrieval_zh,13,5,0.3283582089552239,0.4444444444444444,0.0,0.0,0.46875,0.3645833333333333,22,28,0,0,67,63,29,33,0.11608623548922054,0.0,0.10416666666666669,6,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,127,66
dureader,18,4,0.3939393939393939,0.40298507462686567,0.0,0.0,0.4166666666666667,0.4166666666666667,26,27,0,0,66,67,30,29,0.009045680687471747,0.0,0.0,1,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,67,67
samsum,21,6,0.45588235294117646,0.3582089552238806,0.0,0.0,0.3854166666666667,0.4479166666666667,31,24,0,0,68,67,28,29,0.09767339771729588,0.0,0.0625,7,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,98,68
samsum,13,5,0.3972602739726027,0.4393939393939394,0.0,0.0,0.4583333333333333,0.3854166666666667,29,29,0,0,73,66,23,30,0.042133665421336675,0.0,0.07291666666666663,0,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,59,69
passage_retrieval_zh,4,7,0.417910447761194,0.36363636363636365,0.0,0.0,0.40625,0.4375,28,24,0,0,67,66,29,30,0.05427408412483037,0.0,0.03125,4,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,92,70
passage_retrieval_zh,15,3,0.36363636363636365,0.4117647058823529,0.0,0.0,0.4375,0.4166666666666667,24,28,0,0,66,68,30,28,0.048128342245989275,0.0,0.020833333333333315,4,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,91,71
dureader,27,1,0.35714285714285715,0.44776119402985076,0.0,0.0,0.46875,0.3854166666666667,25,30,0,0,70,67,26,29,0.09061833688699361,0.0,0.08333333333333331,5,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,100,72
samsum,3,5,0.34782608695652173,0.4307692307692308,0.0,0.0,0.46875,0.3854166666666667,24,28,0,0,69,65,27,31,0.08294314381270906,0.0,0.08333333333333331,4,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,109,73
dureader,16,2,0.4507042253521127,0.3972602739726027,0.0,0.0,0.40625,0.4583333333333333,32,29,0,0,71,73,25,23,0.05344395137950997,0.0,0.052083333333333315,3,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,58,74
hotpotqa,27,0,0.359375,0.43243243243243246,0.0,0.0,0.4270833333333333,0.4375,23,32,0,0,64,74,32,22,0.07305743243243246,0.0,0.010416666666666685,9,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,96,75
passage_retrieval_en,8,6,0.38571428571428573,0.38461538461538464,0.0,0.0,0.4479166666666667,0.4166666666666667,27,25,0,0,70,65,26,31,0.001098901098901095,0.0,0.03125,2,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,73,76
passage_retrieval_en,0,3,0.42857142857142855,0.3582089552238806,0.0,0.0,0.4166666666666667,0.4479166666666667,30,24,0,0,70,67,26,29,0.07036247334754797,0.0,0.03125,6,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,99,77
passage_retrieval_zh,9,1,0.4507042253521127,0.3835616438356164,0.0,0.0,0.40625,0.46875,32,28,0,0,71,73,25,23,0.06714258151649627,0.0,0.0625,4,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,75,78
dureader,20,0,0.36764705882352944,0.39705882352941174,0.0,0.0,0.4479166666666667,0.4270833333333333,25,27,0,0,68,68,28,28,0.029411764705882304,0.0,0.02083333333333337,2,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,89,79
passage_retrieval_en,6,1,0.36231884057971014,0.375,0.0,0.0,0.4583333333333333,0.4166666666666667,25,24,0,0,69,64,27,32,0.012681159420289856,0.0,0.04166666666666663,1,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,94,80
samsum,1,3,0.35294117647058826,0.43661971830985913,0.0,0.0,0.4583333333333333,0.4166666666666667,24,31,0,0,68,71,28,25,0.08367854183927087,0.0,0.04166666666666663,7,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,102,81
dureader,4,5,0.4153846153846154,0.34285714285714286,0.0,0.0,0.3958333333333333,0.4791666666666667,27,24,0,0,65,70,31,26,0.07252747252747255,0.0,0.08333333333333337,3,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,113,82
dureader,19,6,0.3972602739726027,0.4057971014492754,0.0,0.0,0.4583333333333333,0.4270833333333333,29,28,0,0,73,69,23,27,0.00853682747667267,0.0,0.03125,1,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,60,83
passage_retrieval_en,16,2,0.3888888888888889,0.4675324675324675,0.0,0.0,0.4583333333333333,0.4270833333333333,28,36,0,0,72,77,24,19,0.07864357864357863,0.0,0.03125,8,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,70,84
hotpotqa,0,4,0.36923076923076925,0.3230769230769231,0.0,0.0,0.4270833333333333,0.4583333333333333,24,21,0,0,65,65,31,31,0.046153846153846156,0.0,0.03125,3,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,133,85
samsum,24,4,0.4492753623188406,0.29850746268656714,0.0,0.0,0.3958333333333333,0.4895833333333333,31,20,0,0,69,67,27,29,0.15076789963227344,0.0,0.09375,11,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,160,86
passage_retrieval_zh,30,0,0.3835616438356164,0.4444444444444444,0.0,0.0,0.46875,0.4166666666666667,28,32,0,0,73,72,23,24,0.060882800608828,0.0,0.052083333333333315,4,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,74,87
dureader,31,5,0.3424657534246575,0.421875,0.0,0.0,0.5,0.3854166666666667,25,27,0,0,73,64,23,32,0.07940924657534248,0.0,0.11458333333333331,2,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,117,88
hotpotqa,22,7,0.3389830508474576,0.31343283582089554,0.0,0.0,0.40625,0.4791666666666667,20,21,0,0,59,67,37,29,0.025550215026562073,0.0,0.07291666666666669,1,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,146,89
passage_retrieval_en,27,1,0.375,0.26229508196721313,0.0,0.0,0.4166666666666667,0.46875,24,16,0,0,64,61,32,35,0.11270491803278687,0.0,0.052083333333333315,8,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,217,90
passage_retrieval_zh,3,5,0.375,0.4142857142857143,0.0,0.0,0.46875,0.4270833333333333,27,29,0,0,72,70,24,26,0.03928571428571431,0.0,0.041666666666666685,2,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,82,91
passage_retrieval_en,17,7,0.35294117647058826,0.4084507042253521,0.0,0.0,0.4583333333333333,0.4375,24,29,0,0,68,71,28,25,0.055509527754763865,0.0,0.020833333333333315,5,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,103,92
samsum,27,5,0.3050847457627119,0.3076923076923077,0.0,0.0,0.4270833333333333,0.46875,18,20,0,0,59,65,37,31,0.0026075619295958252,0.0,0.041666666666666685,2,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,154,93
passage_retrieval_zh,17,5,0.2878787878787879,0.35,0.0,0.0,0.4895833333333333,0.40625,19,21,0,0,66,60,30,36,0.06212121212121208,0.0,0.08333333333333331,2,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,173,94
passage_retrieval_en,28,0,0.37681159420289856,0.3888888888888889,0.0,0.0,0.4479166666666667,0.4583333333333333,26,28,0,0,69,72,27,24,0.012077294685990336,0.0,0.01041666666666663,2,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,80,95
passage_retrieval_en,0,4,0.3235294117647059,0.4305555555555556,0.0,0.0,0.4791666666666667,0.4270833333333333,22,31,0,0,68,72,28,24,0.10702614379084968,0.0,0.05208333333333337,9,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,130,96
passage_retrieval_zh,30,6,0.3188405797101449,0.3939393939393939,0.0,0.0,0.4895833333333333,0.4166666666666667,22,26,0,0,69,66,27,30,0.07509881422924902,0.0,0.07291666666666663,4,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,136,97
passage_retrieval_en,30,3,0.2903225806451613,0.30158730158730157,0.0,0.0,0.4583333333333333,0.4583333333333333,18,19,0,0,62,63,34,33,0.01126472094214026,0.0,0.0,1,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,170,98
passage_retrieval_zh,23,1,0.35714285714285715,0.328125,0.0,0.0,0.46875,0.4479166666666667,25,21,0,0,70,64,26,32,0.02901785714285715,0.0,0.020833333333333315,4,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,128,99
dureader,17,6,0.373134328358209,0.3380281690140845,0.0,0.0,0.4375,0.4895833333333333,25,24,0,0,67,71,29,25,0.03510615934412448,0.0,0.052083333333333315,1,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,119,100
dureader,30,0,0.3333333333333333,0.3787878787878788,0.0,0.0,0.5,0.4270833333333333,24,25,0,0,72,66,24,30,0.04545454545454547,0.0,0.07291666666666669,1,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,124,101
passage_retrieval_en,3,0,0.25396825396825395,0.288135593220339,0.0,0.0,0.4895833333333333,0.4375,16,17,0,0,63,59,33,37,0.03416733925208504,0.0,0.052083333333333315,1,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,229,102
passage_retrieval_en,21,5,0.3333333333333333,0.38571428571428573,0.0,0.0,0.4791666666666667,0.4479166666666667,23,27,0,0,69,70,27,26,0.05238095238095242,0.0,0.03125,4,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,123,103
passage_retrieval_zh,3,3,0.38028169014084506,0.3611111111111111,0.0,0.0,0.4583333333333333,0.4791666666666667,27,26,0,0,71,72,25,24,0.01917057902973396,0.0,0.02083333333333337,1,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,95,104
samsum,15,3,0.3484848484848485,0.3472222222222222,0.0,0.0,0.4479166666666667,0.4895833333333333,23,25,0,0,66,72,30,24,0.0012626262626262985,0.0,0.04166666666666663,2,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,111,105
passage_retrieval_zh,12,5,0.34285714285714286,0.35294117647058826,0.0,0.0,0.4791666666666667,0.4583333333333333,24,24,0,0,70,68,26,28,0.010084033613445398,0.0,0.02083333333333337,0,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,116,106
hotpotqa,24,4,0.3230769230769231,0.352112676056338,0.0,0.0,0.4583333333333333,0.4791666666666667,21,25,0,0,65,71,31,25,0.02903575297941491,0.0,0.02083333333333337,4,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,132,107
hotpotqa,0,3,0.3835616438356164,0.3181818181818182,0.0,0.0,0.46875,0.46875,28,21,0,0,73,66,23,30,0.06537982565379824,0.0,0.0,7,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,139,108
hotpotqa,26,7,0.3064516129032258,0.25396825396825395,0.0,0.0,0.4479166666666667,0.4895833333333333,19,16,0,0,62,63,34,33,0.05248335893497186,0.0,0.04166666666666663,3,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,228,109
passage_retrieval_zh,30,3,0.29411764705882354,0.3384615384615385,0.0,0.0,0.5,0.4479166666666667,20,22,0,0,68,65,28,31,0.04434389140271494,0.0,0.052083333333333315,2,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,166,110
passage_retrieval_zh,1,7,0.35714285714285715,0.2923076923076923,0.0,0.0,0.46875,0.4791666666666667,25,19,0,0,70,65,26,31,0.06483516483516483,0.0,0.010416666666666685,6,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,167,111
hotpotqa,0,1,0.3684210526315789,0.3972602739726027,0.0,0.0,0.5,0.4583333333333333,28,29,0,0,76,73,20,23,0.02883922134102379,0.0,0.041666666666666685,1,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,86,112
dureader,27,0,0.36619718309859156,0.3188405797101449,0.0,0.0,0.46875,0.4895833333333333,26,22,0,0,71,69,25,27,0.04735660338844666,0.0,0.020833333333333315,4,True,low_support,stable,stable_high_fnr_low_support,aggregate_only,135,113
dureader,15,5,0.4027777777777778,0.30985915492957744,0.0,0.0,0.4479166666666667,0.5104166666666666,29,22,0,0,72,71,24,25,0.09291862284820035,0.0,0.062499999999999944,7,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,149,114
passage_retrieval_zh,18,4,0.38571428571428573,0.27941176470588236,0.0,0.0,0.4479166666666667,0.5104166666666666,27,19,0,0,70,68,26,28,0.10630252100840337,0.0,0.062499999999999944,8,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,187,115
passage_retrieval_en,4,5,0.4090909090909091,0.22058823529411764,0.0,0.0,0.40625,0.5520833333333334,27,15,0,0,66,68,30,28,0.18850267379679148,0.0,0.14583333333333337,12,True,low_support,unstable,stable_high_fnr_low_support,aggregate_only,299,116
