task,layer,kv_head,label,readiness,support_label,cross_hardware_consistent,v100_fnr,gpu4090_fnr,v100_fpr,gpu4090_fpr,v100_positive_support,gpu4090_positive_support
passage_retrieval_zh,23,3,stable_high_fnr_low_support,aggregate_only,low_support,True,0.5522388059701493,0.4098360655737705,0.0,0.0,67,61
passage_retrieval_zh,23,4,stable_low_fpr,aggregate_only,low_support,True,0.11538461538461539,0.15384615384615385,0.0,0.0,78,78
passage_retrieval_zh,23,5,stable_high_fnr_low_support,aggregate_only,low_support,True,0.45614035087719296,0.5333333333333333,0.0,0.0,57,60
passage_retrieval_zh,23,6,stable_high_fnr_low_support,aggregate_only,low_support,True,0.45161290322580644,0.4305555555555556,0.029411764705882353,0.0,62,72
passage_retrieval_zh,23,7,stable_low_fpr,aggregate_only,low_support,True,0.012048192771084338,0.036585365853658534,0.0,0.0,83,82
passage_retrieval_zh,24,0,stable_low_fpr,aggregate_only,low_support,True,0.024096385542168676,0.0,0.0,0.0,83,82
passage_retrieval_zh,24,1,stable_low_fpr,aggregate_only,low_support,True,0.07317073170731707,0.06172839506172839,0.0,0.0,82,81
passage_retrieval_zh,24,2,unstable_across_hardware,aggregate_only,low_support,False,0.21518987341772153,0.12987012987012986,0.0,0.0,79,77
passage_retrieval_zh,24,3,stable_low_fpr,aggregate_only,low_support,True,0.07317073170731707,0.0625,0.0,0.0,82,80
passage_retrieval_zh,24,4,stable_high_fnr_low_support,aggregate_only,low_support,True,0.48484848484848486,0.5652173913043478,0.0,0.0,66,69
passage_retrieval_zh,24,5,stable_high_fnr_low_support,aggregate_only,low_support,True,0.47058823529411764,0.515625,0.0,0.0,68,64
passage_retrieval_zh,24,6,stable_low_fpr,aggregate_only,low_support,True,0.1917808219178082,0.16883116883116883,0.043478260869565216,0.0,73,77
passage_retrieval_zh,24,7,stable_low_fpr,aggregate_only,low_support,True,0.0,0.03614457831325301,0.0,0.0,83,83
passage_retrieval_zh,25,0,stable_low_fpr,aggregate_only,low_support,True,0.13580246913580246,0.1125,0.0,0.0,81,80
passage_retrieval_zh,25,1,stable_high_fnr_low_support,aggregate_only,low_support,True,0.423728813559322,0.48214285714285715,0.0,0.0,59,56
passage_retrieval_zh,25,2,unstable_across_hardware,aggregate_only,low_support,False,0.12345679012345678,0.060240963855421686,0.0,0.0,81,83
passage_retrieval_zh,25,3,stable_high_fnr_low_support,aggregate_only,low_support,True,0.5357142857142857,0.559322033898305,0.0,0.0,56,59
passage_retrieval_zh,25,4,unstable_across_hardware,aggregate_only,low_support,False,0.09210526315789473,0.15384615384615385,0.0,0.0,76,78
passage_retrieval_zh,25,5,stable_low_fpr,aggregate_only,low_support,True,0.0,0.011904761904761904,0.0,0.0,84,84
passage_retrieval_zh,25,6,unstable_across_hardware,aggregate_only,low_support,False,0.04878048780487805,0.11392405063291139,0.0,0.0,82,79
passage_retrieval_zh,25,7,stable_low_fpr,aggregate_only,low_support,True,0.0641025641025641,0.024691358024691357,0.0,0.0,78,81
passage_retrieval_zh,26,0,stable_low_fpr,aggregate_only,low_support,True,0.0,0.023809523809523808,0.0,0.0,84,84
passage_retrieval_zh,26,1,stable_low_fpr,aggregate_only,low_support,True,0.07317073170731707,0.05,0.0,0.0,82,80
passage_retrieval_zh,26,2,stable_low_fpr,aggregate_only,low_support,True,0.024691358024691357,0.024096385542168676,0.0,0.0,81,83
passage_retrieval_zh,26,3,stable_low_fpr,aggregate_only,low_support,True,0.1891891891891892,0.1794871794871795,0.0,0.0,74,78
passage_retrieval_zh,26,4,unstable_across_hardware,aggregate_only,low_support,False,0.2465753424657534,0.1232876712328767,0.0,0.0,73,73
passage_retrieval_zh,26,5,stable_high_fnr_low_support,aggregate_only,low_support,True,0.21428571428571427,0.30666666666666664,0.0,0.0,70,75
passage_retrieval_zh,26,6,stable_high_fnr_low_support,aggregate_only,low_support,True,0.32,0.3291139240506329,0.0,0.0,75,79
passage_retrieval_zh,26,7,stable_high_fnr_low_support,aggregate_only,low_support,True,0.5,0.4305555555555556,0.0,0.0,64,72
passage_retrieval_zh,27,0,stable_high_fnr_low_support,aggregate_only,low_support,True,0.3972602739726027,0.29577464788732394,0.0,0.04,73,71
passage_retrieval_zh,27,1,stable_high_fnr_low_support,aggregate_only,low_support,True,0.5263157894736842,0.39344262295081966,0.0,0.0,57,61
passage_retrieval_zh,27,2,stable_low_fpr,aggregate_only,low_support,True,0.04938271604938271,0.07228915662650602,0.0,0.0,81,83
passage_retrieval_zh,27,3,stable_low_fpr,aggregate_only,low_support,True,0.060240963855421686,0.04819277108433735,0.0,0.0,83,83
passage_retrieval_zh,27,4,unstable_across_hardware,aggregate_only,low_support,False,0.08108108108108109,0.14864864864864866,0.0,0.0,74,74
passage_retrieval_zh,27,5,stable_high_fnr_low_support,aggregate_only,low_support,True,0.4264705882352941,0.47761194029850745,0.0,0.0,68,67
passage_retrieval_zh,27,6,unstable_across_hardware,aggregate_only,low_support,False,0.1,0.20512820512820512,0.0,0.0,70,78
passage_retrieval_zh,27,7,stable_low_fpr,aggregate_only,low_support,True,0.0,0.0,0.0,0.0,84,84
passage_retrieval_zh,28,0,stable_high_fnr_low_support,aggregate_only,low_support,True,0.25,0.3076923076923077,0.0,0.0,76,65
passage_retrieval_zh,28,1,high_fp_risk,aggregate_only,low_support,False,0.11392405063291139,0.04819277108433735,0.058823529411764705,0.0,79,83
passage_retrieval_zh,28,2,stable_low_fpr,aggregate_only,low_support,True,0.14285714285714285,0.14666666666666667,0.0,0.0,77,75
passage_retrieval_zh,28,3,stable_high_fnr_low_support,aggregate_only,low_support,True,0.410958904109589,0.2753623188405797,0.0,0.0,73,69
passage_retrieval_zh,28,4,unstable_across_hardware,aggregate_only,low_support,False,0.17105263157894737,0.25,0.0,0.0,76,72
passage_retrieval_zh,28,5,stable_high_fnr_low_support,aggregate_only,low_support,True,0.3287671232876712,0.3142857142857143,0.0,0.0,73,70
passage_retrieval_zh,28,6,unstable_across_hardware,aggregate_only,low_support,False,0.17073170731707318,0.1125,0.0,0.0,82,80
passage_retrieval_zh,28,7,stable_high_fnr_low_support,aggregate_only,low_support,True,0.2112676056338028,0.24675324675324675,0.0,0.0,71,77
passage_retrieval_zh,29,0,high_fp_risk,aggregate_only,low_support,False,0.2,0.19230769230769232,0.0,0.1111111111111111,75,78
passage_retrieval_zh,29,1,stable_low_fpr,aggregate_only,low_support,True,0.024096385542168676,0.024096385542168676,0.0,0.0,83,83
passage_retrieval_zh,29,2,stable_high_fnr_low_support,aggregate_only,low_support,True,0.273972602739726,0.20253164556962025,0.0,0.0,73,79
passage_retrieval_zh,29,3,unstable_across_hardware,aggregate_only,low_support,False,0.0875,0.16049382716049382,0.0,0.0,80,81
passage_retrieval_zh,29,4,stable_low_fpr,aggregate_only,low_support,True,0.0,0.012195121951219513,0.0,0.0,83,82
passage_retrieval_zh,29,5,unstable_across_hardware,aggregate_only,low_support,False,0.11688311688311688,0.18181818181818182,0.0,0.0,77,77
passage_retrieval_zh,29,6,stable_low_fpr,aggregate_only,low_support,True,0.0,0.0,0.0,0.0,84,84
passage_retrieval_zh,29,7,stable_low_fpr,aggregate_only,low_support,True,0.11842105263157894,0.1095890410958904,0.0,0.0,76,73
passage_retrieval_zh,3,0,stable_high_fnr_low_support,aggregate_only,low_support,True,0.46875,0.42028985507246375,0.0,0.0,64,69
passage_retrieval_zh,3,1,stable_low_fpr,aggregate_only,low_support,True,0.0,0.0,0.0,0.0,84,84
passage_retrieval_zh,3,2,high_fp_risk,aggregate_only,low_support,False,0.2631578947368421,0.3125,0.05,0.0,76,80
passage_retrieval_zh,3,3,stable_high_fnr_low_support,aggregate_only,low_support,True,0.38028169014084506,0.3611111111111111,0.0,0.0,71,72
passage_retrieval_zh,3,4,stable_low_fpr,aggregate_only,low_support,True,0.012048192771084338,0.011904761904761904,0.0,0.0,83,84
passage_retrieval_zh,3,5,stable_high_fnr_low_support,aggregate_only,low_support,True,0.375,0.4142857142857143,0.0,0.0,72,70
passage_retrieval_zh,3,6,stable_high_fnr_low_support,aggregate_only,low_support,True,0.4098360655737705,0.5166666666666667,0.0,0.0,61,60
passage_retrieval_zh,3,7,stable_low_fpr,aggregate_only,low_support,True,0.06493506493506493,0.09210526315789473,0.0,0.0,77,76
passage_retrieval_zh,30,0,stable_high_fnr_low_support,aggregate_only,low_support,True,0.3835616438356164,0.4444444444444444,0.0,0.0,73,72
passage_retrieval_zh,30,1,stable_low_fpr,aggregate_only,low_support,True,0.0975609756097561,0.04819277108433735,0.0,0.0,82,83
passage_retrieval_zh,30,2,stable_low_fpr,aggregate_only,low_support,True,0.08641975308641975,0.10666666666666667,0.0,0.0,81,75
passage_retrieval_zh,30,3,stable_high_fnr_low_support,aggregate_only,low_support,True,0.29411764705882354,0.3384615384615385,0.0,0.0,68,65
passage_retrieval_zh,30,4,stable_low_fpr,aggregate_only,low_support,True,0.04938271604938271,0.08536585365853659,0.0,0.0,81,82
passage_retrieval_zh,30,5,stable_low_fpr,aggregate_only,low_support,True,0.03614457831325301,0.023809523809523808,0.0,0.0,83,84
passage_retrieval_zh,30,6,stable_high_fnr_low_support,aggregate_only,low_support,True,0.3188405797101449,0.3939393939393939,0.0,0.0,69,66
passage_retrieval_zh,30,7,stable_high_fnr_low_support,aggregate_only,low_support,True,0.4032258064516129,0.42028985507246375,0.029411764705882353,0.0,62,69
passage_retrieval_zh,31,0,stable_high_fnr_low_support,aggregate_only,low_support,True,0.22784810126582278,0.2191780821917808,0.0,0.0,79,73
passage_retrieval_zh,31,1,stable_low_fpr,aggregate_only,low_support,True,0.0,0.011904761904761904,0.0,0.0,84,84
passage_retrieval_zh,31,2,stable_low_fpr,aggregate_only,low_support,True,0.024691358024691357,0.024691358024691357,0.0,0.0,81,81
passage_retrieval_zh,31,3,stable_low_fpr,aggregate_only,low_support,True,0.0,0.023809523809523808,0.0,0.0,84,84
passage_retrieval_zh,31,4,high_fp_risk,aggregate_only,low_support,False,0.039473684210526314,0.06493506493506493,0.05,0.0,76,77
passage_retrieval_zh,31,5,stable_high_fnr_low_support,aggregate_only,low_support,True,0.4142857142857143,0.4714285714285714,0.0,0.0,70,70
passage_retrieval_zh,31,6,stable_low_fpr,aggregate_only,low_support,True,0.075,0.0875,0.0,0.0,80,80
passage_retrieval_zh,31,7,high_fp_risk,aggregate_only,low_support,False,0.2727272727272727,0.2876712328767123,0.05263157894736842,0.0,77,73
passage_retrieval_zh,4,0,stable_low_fpr,aggregate_only,low_support,True,0.17105263157894737,0.2077922077922078,0.0,0.0,76,77
passage_retrieval_zh,4,1,stable_high_fnr_low_support,aggregate_only,low_support,True,0.32857142857142857,0.3157894736842105,0.0,0.0,70,76
passage_retrieval_zh,4,2,stable_low_fpr,aggregate_only,low_support,True,0.023809523809523808,0.0,0.0,0.0,84,84
passage_retrieval_zh,4,3,stable_low_fpr,aggregate_only,low_support,True,0.024390243902439025,0.012048192771084338,0.0,0.0,82,83
passage_retrieval_zh,4,4,high_fp_risk,aggregate_only,low_support,False,0.024390243902439025,0.06097560975609756,0.07142857142857142,0.0,82,82
passage_retrieval_zh,4,5,stable_high_fnr_low_support,aggregate_only,low_support,True,0.4461538461538462,0.3728813559322034,0.0,0.0,65,59
passage_retrieval_zh,4,6,unstable_across_hardware,aggregate_only,low_support,False,0.012195121951219513,0.07317073170731707,0.0,0.0,82,82
passage_retrieval_zh,4,7,stable_high_fnr_low_support,aggregate_only,low_support,True,0.417910447761194,0.36363636363636365,0.0,0.0,67,66
passage_retrieval_zh,5,0,unstable_across_hardware,aggregate_only,low_support,False,0.024691358024691357,0.11538461538461539,0.0,0.0,81,78
passage_retrieval_zh,5,1,stable_low_fpr,aggregate_only,low_support,True,0.024096385542168676,0.011904761904761904,0.0,0.0,83,84
passage_retrieval_zh,5,2,stable_low_fpr,aggregate_only,low_support,True,0.0,0.03571428571428571,0.0,0.0,84,84
passage_retrieval_zh,5,3,stable_low_fpr,aggregate_only,low_support,True,0.0,0.04819277108433735,0.0,0.0,83,83
passage_retrieval_zh,5,4,unstable_across_hardware,aggregate_only,low_support,False,0.0759493670886076,0.14814814814814814,0.0,0.0,79,81
passage_retrieval_zh,5,5,stable_low_fpr,aggregate_only,low_support,True,0.19444444444444445,0.17333333333333334,0.041666666666666664,0.047619047619047616,72,75
passage_retrieval_zh,5,6,unstable_across_hardware,aggregate_only,low_support,False,0.0759493670886076,0.13580246913580246,0.0,0.0,79,81
passage_retrieval_zh,5,7,stable_low_fpr,aggregate_only,low_support,True,0.024691358024691357,0.012345679012345678,0.0,0.0,81,81
passage_retrieval_zh,6,0,stable_high_fnr_low_support,aggregate_only,low_support,True,0.2597402597402597,0.32894736842105265,0.0,0.0,77,76
passage_retrieval_zh,6,1,stable_high_fnr_low_support,aggregate_only,low_support,True,0.38666666666666666,0.4375,0.0,0.03125,75,64
passage_retrieval_zh,6,2,high_fp_risk,aggregate_only,low_support,False,0.060240963855421686,0.07142857142857142,0.07692307692307693,0.0,83,84
passage_retrieval_zh,6,3,high_fp_risk,aggregate_only,low_support,False,0.012195121951219513,0.012345679012345678,0.0,0.06666666666666667,82,81
passage_retrieval_zh,6,4,stable_low_fpr,aggregate_only,low_support,True,0.03614457831325301,0.04819277108433735,0.0,0.0,83,83
passage_retrieval_zh,6,5,unstable_across_hardware,aggregate_only,low_support,False,0.15714285714285714,0.21333333333333335,0.038461538461538464,0.047619047619047616,70,75
passage_retrieval_zh,6,6,unstable_across_hardware,aggregate_only,low_support,False,0.1927710843373494,0.125,0.0,0.0,83,80
passage_retrieval_zh,6,7,high_fp_risk,aggregate_only,low_support,False,0.33783783783783783,0.2911392405063291,0.045454545454545456,0.058823529411764705,74,79
passage_retrieval_zh,7,0,stable_low_fpr,aggregate_only,low_support,True,0.03571428571428571,0.07142857142857142,0.0,0.0,84,84
passage_retrieval_zh,7,1,stable_low_fpr,aggregate_only,low_support,True,0.06976744186046512,0.046511627906976744,0.0,0.0,86,86
passage_retrieval_zh,7,2,stable_low_fpr,aggregate_only,low_support,True,0.09090909090909091,0.0945945945945946,0.0,0.0,77,74
passage_retrieval_zh,7,3,stable_low_fpr,aggregate_only,low_support,True,0.17567567567567569,0.20270270270270271,0.0,0.0,74,74
passage_retrieval_zh,7,4,stable_low_fpr,aggregate_only,low_support,True,0.09090909090909091,0.075,0.0,0.0,77,80
passage_retrieval_zh,7,5,stable_low_fpr,aggregate_only,low_support,True,0.04878048780487805,0.03614457831325301,0.0,0.0,82,83
passage_retrieval_zh,7,6,stable_low_fpr,aggregate_only,low_support,True,0.012345679012345678,0.0,0.0,0.0,81,81
passage_retrieval_zh,7,7,stable_low_fpr,aggregate_only,low_support,True,0.16883116883116883,0.21621621621621623,0.0,0.0,77,74
passage_retrieval_zh,8,0,stable_low_fpr,aggregate_only,low_support,True,0.10526315789473684,0.12,0.0,0.0,76,75
passage_retrieval_zh,8,1,stable_low_fpr,aggregate_only,low_support,True,0.17333333333333334,0.15584415584415584,0.0,0.0,75,77
passage_retrieval_zh,8,2,unstable_across_hardware,aggregate_only,low_support,False,0.0975609756097561,0.16091954022988506,0.0,0.0,82,87
passage_retrieval_zh,8,3,stable_low_fpr,aggregate_only,low_support,True,0.08433734939759036,0.060240963855421686,0.0,0.0,83,83
passage_retrieval_zh,8,4,stable_high_fnr_low_support,aggregate_only,low_support,True,0.3125,0.2891566265060241,0.0,0.0,80,83
passage_retrieval_zh,8,5,stable_low_fpr,aggregate_only,low_support,True,0.09090909090909091,0.04819277108433735,0.0,0.0,88,83
passage_retrieval_zh,8,6,stable_high_fnr_low_support,aggregate_only,low_support,True,0.4461538461538462,0.44285714285714284,0.0,0.0,65,70
passage_retrieval_zh,8,7,high_fp_risk,aggregate_only,low_support,False,0.14285714285714285,0.12048192771084337,0.08333333333333333,0.07692307692307693,84,83
passage_retrieval_zh,9,0,stable_low_fpr,aggregate_only,low_support,True,0.14772727272727273,0.1590909090909091,0.0,0.0,88,88
passage_retrieval_zh,9,1,stable_high_fnr_low_support,aggregate_only,low_support,True,0.4507042253521127,0.3835616438356164,0.0,0.0,71,73
passage_retrieval_zh,9,2,stable_low_fpr,aggregate_only,low_support,True,0.023809523809523808,0.011764705882352941,0.0,0.0,84,85
passage_retrieval_zh,9,3,stable_low_fpr,aggregate_only,low_support,True,0.15384615384615385,0.19230769230769232,0.0,0.0,78,78
passage_retrieval_zh,9,4,stable_low_fpr,aggregate_only,low_support,True,0.0975609756097561,0.08860759493670886,0.0,0.0,82,79
passage_retrieval_zh,9,5,stable_low_fpr,aggregate_only,low_support,True,0.1891891891891892,0.2054794520547945,0.0,0.043478260869565216,74,73
passage_retrieval_zh,9,6,unstable_across_hardware,aggregate_only,low_support,False,0.2361111111111111,0.18055555555555555,0.0,0.0,72,72
passage_retrieval_zh,9,7,high_fp_risk,aggregate_only,low_support,False,0.2857142857142857,0.3924050632911392,0.0,0.058823529411764705,77,79
samsum,0,0,high_fp_risk,aggregate_only,low_support,False,0.08450704225352113,0.03896103896103896,0.08,0.0,71,77
samsum,0,1,high_fp_risk,aggregate_only,low_support,False,0.4430379746835443,0.4057971014492754,0.058823529411764705,0.037037037037037035,79,69
samsum,0,2,stable_high_fnr_low_support,aggregate_only,low_support,True,0.2571428571428571,0.29850746268656714,0.038461538461538464,0.034482758620689655,70,67
samsum,0,3,high_fp_risk,aggregate_only,low_support,False,0.2727272727272727,0.29850746268656714,0.06666666666666667,0.034482758620689655,66,67
samsum,0,4,stable_high_fnr_low_support,aggregate_only,low_support,True,0.2,0.2459016393442623,0.0,0.0,60,61
samsum,0,5,high_fp_risk,aggregate_only,low_support,False,0.0,0.0,1.0,1.0,94,94
samsum,0,6,stable_low_fpr,aggregate_only,low_support,True,0.09195402298850575,0.056818181818181816,0.0,0.0,87,88
samsum,0,7,stable_low_fpr,aggregate_only,low_support,True,0.0,0.0,0.0,0.0,85,87
samsum,1,0,stable_low_fpr,aggregate_only,low_support,True,0.0375,0.037037037037037035,0.0,0.0,80,81
samsum,1,1,stable_high_fnr_low_support,aggregate_only,low_support,True,0.24285714285714285,0.2112676056338028,0.0,0.0,70,71
samsum,1,2,high_fp_risk,aggregate_only,low_support,False,0.012195121951219513,0.024096385542168676,0.07142857142857142,0.0,82,83
samsum,1,3,stable_high_fnr_low_support,aggregate_only,low_support,True,0.35294117647058826,0.43661971830985913,0.0,0.0,68,71
samsum,1,4,stable_low_fpr,aggregate_only,low_support,True,0.036585365853658534,0.036585365853658534,0.0,0.0,82,82
samsum,1,5,high_fp_risk,aggregate_only,low_support,False,0.05063291139240506,0.02564102564102564,0.17647058823529413,0.16666666666666666,79,78
samsum,1,6,high_fp_risk,aggregate_only,low_support,False,0.16455696202531644,0.125,0.0,0.0625,79,80
samsum,1,7,stable_low_fpr,aggregate_only,low_support,True,0.16417910447761194,0.17333333333333334,0.0,0.0,67,75
samsum,10,0,high_fp_risk,aggregate_only,low_support,False,0.0,0.0375,0.0,0.0625,82,80
samsum,10,1,stable_low_fpr,aggregate_only,low_support,True,0.15584415584415584,0.1282051282051282,0.0,0.0,77,78
samsum,10,2,unstable_across_hardware,aggregate_only,low_support,False,0.05128205128205128,0.10843373493975904,0.0,0.0,78,83
samsum,10,3,stable_low_fpr,aggregate_only,low_support,True,0.0625,0.05128205128205128,0.0,0.0,80,78
samsum,10,4,stable_low_fpr,aggregate_only,low_support,True,0.21052631578947367,0.16666666666666666,0.0,0.0,76,78
samsum,10,5,high_fp_risk,aggregate_only,low_support,False,0.16455696202531644,0.18518518518518517,0.0,0.06666666666666667,79,81
samsum,10,6,stable_low_fpr,aggregate_only,low_support,True,0.075,0.1111111111111111,0.0,0.0,80,81
samsum,10,7,stable_low_fpr,aggregate_only,low_support,True,0.0,0.0,0.0,0.0,84,84
samsum,11,0,stable_low_fpr,aggregate_only,low_support,True,0.05128205128205128,0.05263157894736842,0.0,0.0,78,76
samsum,11,1,stable_low_fpr,aggregate_only,low_support,True,0.13333333333333333,0.12987012987012986,0.0,0.0,75,77
samsum,11,2,stable_low_fpr,aggregate_only,low_support,True,0.024096385542168676,0.04819277108433735,0.0,0.0,83,83
samsum,11,3,high_fp_risk,aggregate_only,low_support,False,0.10666666666666667,0.09090909090909091,0.19047619047619047,0.10526315789473684,75,77
samsum,11,4,stable_low_fpr,aggregate_only,low_support,True,0.03529411764705882,0.03529411764705882,0.0,0.0,85,85
samsum,11,5,high_fp_risk,aggregate_only,low_support,False,0.14473684210526316,0.14102564102564102,0.05,0.1111111111111111,76,78
samsum,11,6,high_fp_risk,aggregate_only,low_support,False,0.05194805194805195,0.05,0.3684210526315789,0.4375,77,80
samsum,11,7,stable_low_fpr,aggregate_only,low_support,True,0.13333333333333333,0.15492957746478872,0.0,0.0,75,71
samsum,12,0,stable_high_fnr_low_support,aggregate_only,low_support,True,0.27058823529411763,0.26436781609195403,0.0,0.0,85,87
samsum,12,1,high_fp_risk,aggregate_only,low_support,False,0.3116883116883117,0.2857142857142857,0.05263157894736842,0.07692307692307693,77,70
samsum,12,2,high_fp_risk,aggregate_only,low_support,False,0.26436781609195403,0.2235294117647059,0.1111111111111111,0.09090909090909091,87,85
samsum,12,3,stable_low_fpr,aggregate_only,low_support,True,0.0,0.0,0.0,0.0,84,83
samsum,12,4,stable_low_fpr,aggregate_only,low_support,True,0.04878048780487805,0.07317073170731707,0.0,0.0,82,82
samsum,12,5,high_fp_risk,aggregate_only,low_support,False,0.19736842105263158,0.21794871794871795,0.1,0.0,76,78
samsum,12,6,stable_high_fnr_low_support,aggregate_only,low_support,True,0.26136363636363635,0.225,0.0,0.0,88,80
samsum,12,7,stable_low_fpr,aggregate_only,low_support,True,0.012048192771084338,0.03614457831325301,0.0,0.0,83,83
samsum,13,0,stable_low_fpr,aggregate_only,low_support,True,0.13636363636363635,0.09302325581395349,0.0,0.0,88,86
samsum,13,1,unstable_across_hardware,aggregate_only,low_support,False,0.1111111111111111,0.17105263157894737,0.0,0.0,72,76
samsum,13,2,stable_high_fnr_low_support,aggregate_only,low_support,True,0.22093023255813954,0.25,0.0,0.0,86,84
samsum,13,3,stable_high_fnr_low_support,aggregate_only,low_support,True,0.29577464788732394,0.2328767123287671,0.04,0.0,71,73
samsum,13,4,stable_low_fpr,aggregate_only,low_support,True,0.10126582278481013,0.10126582278481013,0.0,0.0,79,79
samsum,13,5,stable_high_fnr_low_support,aggregate_only,low_support,True,0.3972602739726027,0.4393939393939394,0.0,0.0,73,66
samsum,13,6,stable_low_fpr,aggregate_only,low_support,True,0.1527777777777778,0.1917808219178082,0.041666666666666664,0.0,72,73
samsum,13,7,unstable_across_hardware,aggregate_only,low_support,False,0.060240963855421686,0.1125,0.0,0.0,83,80
samsum,14,0,stable_high_fnr_low_support,aggregate_only,low_support,True,0.22727272727272727,0.22727272727272727,0.0,0.0,66,66
samsum,14,1,stable_high_fnr_low_support,aggregate_only,low_support,True,0.27941176470588236,0.31343283582089554,0.03571428571428571,0.034482758620689655,68,67
samsum,14,2,stable_low_fpr,aggregate_only,low_support,True,0.0,0.024096385542168676,0.0,0.0,83,83
samsum,14,3,stable_high_fnr_low_support,aggregate_only,low_support,True,0.2028985507246377,0.20270270270270271,0.037037037037037035,0.0,69,74
samsum,14,4,stable_low_fpr,aggregate_only,low_support,True,0.024390243902439025,0.036585365853658534,0.0,0.0,82,82
samsum,14,5,high_fp_risk,aggregate_only,low_support,False,0.12345679012345678,0.06493506493506493,0.0,0.05263157894736842,81,77
samsum,14,6,stable_low_fpr,aggregate_only,low_support,True,0.09090909090909091,0.10666666666666667,0.0,0.0,77,75
samsum,14,7,high_fp_risk,aggregate_only,low_support,False,0.13580246913580246,0.09876543209876543,0.0,0.06666666666666667,81,81
samsum,15,0,stable_low_fpr,aggregate_only,low_support,True,0.19230769230769232,0.16216216216216217,0.0,0.0,78,74
samsum,15,1,stable_low_fpr,aggregate_only,low_support,True,0.15217391304347827,0.17582417582417584,0.0,0.0,92,91
samsum,15,2,stable_high_fnr_low_support,aggregate_only,low_support,True,0.21052631578947367,0.36,0.0,0.0,76,75
samsum,15,3,stable_high_fnr_low_support,aggregate_only,low_support,True,0.3484848484848485,0.3472222222222222,0.0,0.0,66,72
samsum,15,4,stable_low_fpr,aggregate_only,low_support,True,0.2125,0.19230769230769232,0.0,0.0,80,78
samsum,15,5,unstable_across_hardware,aggregate_only,low_support,False,0.1780821917808219,0.2465753424657534,0.0,0.0,73,73
samsum,15,6,high_fp_risk,aggregate_only,low_support,False,0.21621621621621623,0.2916666666666667,0.5909090909090909,0.5,74,72
samsum,15,7,stable_low_fpr,aggregate_only,low_support,True,0.075,0.075,0.0,0.0,80,80
samsum,16,0,high_fp_risk,aggregate_only,low_support,False,0.14473684210526316,0.16666666666666666,0.05,0.041666666666666664,76,72
samsum,16,1,stable_low_fpr,aggregate_only,low_support,True,0.04819277108433735,0.0,0.0,0.0,83,83
samsum,16,2,stable_high_fnr_low_support,aggregate_only,low_support,True,0.30985915492957744,0.2727272727272727,0.04,0.0,71,66
samsum,16,3,stable_low_fpr,aggregate_only,low_support,True,0.012195121951219513,0.012048192771084338,0.0,0.0,82,83
samsum,16,4,stable_low_fpr,aggregate_only,low_support,True,0.1917808219178082,0.17105263157894737,0.0,0.0,73,76
samsum,16,5,stable_low_fpr,aggregate_only,low_support,True,0.1038961038961039,0.14473684210526316,0.0,0.0,77,76
samsum,16,6,unstable_across_hardware,aggregate_only,low_support,False,0.0821917808219178,0.1388888888888889,0.0,0.0,73,72
samsum,16,7,stable_low_fpr,aggregate_only,low_support,True,0.02564102564102564,0.036585365853658534,0.0,0.0,78,82
samsum,17,0,stable_low_fpr,aggregate_only,low_support,True,0.15492957746478872,0.13333333333333333,0.04,0.0,71,75
samsum,17,1,stable_high_fnr_low_support,aggregate_only,low_support,True,0.22666666666666666,0.2054794520547945,0.0,0.0,75,73
samsum,17,2,stable_low_fpr,aggregate_only,low_support,True,0.08974358974358974,0.07792207792207792,0.0,0.0,78,77
samsum,17,3,high_fp_risk,aggregate_only,low_support,False,0.0625,0.07317073170731707,0.0625,0.0,80,82
samsum,17,4,stable_high_fnr_low_support,aggregate_only,low_support,True,0.21052631578947367,0.2318840579710145,0.0,0.0,76,69
samsum,17,5,stable_high_fnr_low_support,aggregate_only,low_support,True,0.35064935064935066,0.3013698630136986,0.0,0.0,77,73
samsum,17,6,stable_high_fnr_low_support,aggregate_only,low_support,True,0.2463768115942029,0.24,0.0,0.0,69,75
samsum,17,7,stable_high_fnr_low_support,aggregate_only,low_support,True,0.2,0.2857142857142857,0.0,0.0,70,70
samsum,18,0,stable_low_fpr,aggregate_only,low_support,True,0.17073170731707318,0.1282051282051282,0.0,0.0,82,78
samsum,18,1,stable_low_fpr,aggregate_only,low_support,True,0.125,0.12195121951219512,0.0,0.0,80,82
samsum,18,2,stable_low_fpr,aggregate_only,low_support,True,0.08108108108108109,0.08536585365853659,0.0,0.0,74,82
samsum,18,3,stable_low_fpr,aggregate_only,low_support,True,0.0875,0.07407407407407407,0.0,0.0,80,81
samsum,18,4,stable_high_fnr_low_support,aggregate_only,low_support,True,0.3287671232876712,0.28378378378378377,0.0,0.0,73,74
samsum,18,5,unstable_across_hardware,aggregate_only,low_support,False,0.17105263157894737,0.26666666666666666,0.0,0.0,76,75
samsum,18,6,high_fp_risk,aggregate_only,low_support,False,0.12987012987012986,0.1111111111111111,0.10526315789473684,0.041666666666666664,77,72
samsum,18,7,stable_low_fpr,aggregate_only,low_support,True,0.12987012987012986,0.14864864864864866,0.0,0.0,77,74
samsum,19,0,stable_low_fpr,aggregate_only,low_support,True,0.14102564102564102,0.1,0.0,0.0,78,80
samsum,19,1,stable_low_fpr,aggregate_only,low_support,True,0.1095890410958904,0.15384615384615385,0.043478260869565216,0.0,73,78
