hardware,task,layer,kv_head,true_positive,true_negative,false_positive,false_negative,total,candidate_count,accepted_count,positive_support,negative_support,micro_fpr,micro_fnr,precision_micro,recall_micro,acceptance_micro
v100,dureader,2,7,73,16,0,7,96,96,73,80,16,0.0,0.0875,1.0,0.9125,0.7604166666666666
v100,dureader,20,0,43,28,0,25,96,96,43,68,28,0.0,0.36764705882352944,1.0,0.6323529411764706,0.4479166666666667
v100,dureader,20,1,59,22,0,15,96,96,59,74,22,0.0,0.20270270270270271,1.0,0.7972972972972973,0.6145833333333334
v100,dureader,20,2,64,19,0,13,96,96,64,77,19,0.0,0.16883116883116883,1.0,0.8311688311688312,0.6666666666666666
v100,dureader,20,3,63,19,0,14,96,96,63,77,19,0.0,0.18181818181818182,1.0,0.8181818181818182,0.65625
v100,dureader,20,4,84,12,0,0,96,96,84,84,12,0.0,0.0,1.0,1.0,0.875
v100,dureader,20,5,62,23,0,11,96,96,62,73,23,0.0,0.1506849315068493,1.0,0.8493150684931506,0.6458333333333334
v100,dureader,20,6,67,17,0,12,96,96,67,79,17,0.0,0.1518987341772152,1.0,0.8481012658227848,0.6979166666666666
v100,dureader,20,7,59,15,0,22,96,96,59,81,15,0.0,0.2716049382716049,1.0,0.7283950617283951,0.6145833333333334
v100,dureader,21,0,60,23,0,13,96,96,60,73,23,0.0,0.1780821917808219,1.0,0.821917808219178,0.625
v100,dureader,21,1,84,12,0,0,96,96,84,84,12,0.0,0.0,1.0,1.0,0.875
v100,dureader,21,2,82,12,0,2,96,96,82,84,12,0.0,0.023809523809523808,1.0,0.9761904761904762,0.8541666666666666
v100,dureader,21,3,63,20,0,13,96,96,63,76,20,0.0,0.17105263157894737,1.0,0.8289473684210527,0.65625
v100,dureader,21,4,82,13,0,1,96,96,82,83,13,0.0,0.012048192771084338,1.0,0.9879518072289156,0.8541666666666666
v100,dureader,21,5,47,23,1,25,96,96,48,72,24,0.041666666666666664,0.3472222222222222,0.9791666666666666,0.6527777777777778,0.5
v100,dureader,21,6,39,28,0,29,96,96,39,68,28,0.0,0.4264705882352941,1.0,0.5735294117647058,0.40625
v100,dureader,21,7,38,26,0,32,96,96,38,70,26,0.0,0.45714285714285713,1.0,0.5428571428571428,0.3958333333333333
v100,dureader,22,0,31,41,0,24,96,96,31,55,41,0.0,0.43636363636363634,1.0,0.5636363636363636,0.3229166666666667
v100,dureader,22,1,79,13,0,4,96,96,79,83,13,0.0,0.04819277108433735,1.0,0.9518072289156626,0.8229166666666666
v100,dureader,22,2,59,18,0,19,96,96,59,78,18,0.0,0.24358974358974358,1.0,0.7564102564102564,0.6145833333333334
v100,dureader,22,3,50,30,1,15,96,96,51,65,31,0.03225806451612903,0.23076923076923078,0.9803921568627451,0.7692307692307693,0.53125
v100,dureader,22,4,70,19,0,7,96,96,70,77,19,0.0,0.09090909090909091,1.0,0.9090909090909091,0.7291666666666666
v100,dureader,22,5,62,20,0,14,96,96,62,76,20,0.0,0.18421052631578946,1.0,0.8157894736842105,0.6458333333333334
v100,dureader,22,6,62,19,1,14,96,96,63,76,20,0.05,0.18421052631578946,0.9841269841269841,0.8157894736842105,0.65625
v100,dureader,22,7,30,32,0,34,96,96,30,64,32,0.0,0.53125,1.0,0.46875,0.3125
v100,dureader,23,0,81,13,0,2,96,96,81,83,13,0.0,0.024096385542168676,1.0,0.9759036144578314,0.84375
v100,dureader,23,1,47,21,1,27,96,96,48,74,22,0.045454545454545456,0.36486486486486486,0.9791666666666666,0.6351351351351351,0.5
v100,dureader,23,2,77,14,0,5,96,96,77,82,14,0.0,0.06097560975609756,1.0,0.9390243902439024,0.8020833333333334
v100,dureader,23,3,41,32,0,23,96,96,41,64,32,0.0,0.359375,1.0,0.640625,0.4270833333333333
v100,dureader,23,4,63,18,0,15,96,96,63,78,18,0.0,0.19230769230769232,1.0,0.8076923076923077,0.65625
v100,dureader,23,5,29,35,0,32,96,96,29,61,35,0.0,0.5245901639344263,1.0,0.47540983606557374,0.3020833333333333
v100,dureader,23,6,52,23,0,21,96,96,52,73,23,0.0,0.2876712328767123,1.0,0.7123287671232876,0.5416666666666666
v100,dureader,23,7,78,15,0,3,96,96,78,81,15,0.0,0.037037037037037035,1.0,0.9629629629629629,0.8125
v100,dureader,24,0,82,12,0,2,96,96,82,84,12,0.0,0.023809523809523808,1.0,0.9761904761904762,0.8541666666666666
v100,dureader,24,1,72,18,0,6,96,96,72,78,18,0.0,0.07692307692307693,1.0,0.9230769230769231,0.75
v100,dureader,24,2,67,15,0,14,96,96,67,81,15,0.0,0.1728395061728395,1.0,0.8271604938271605,0.6979166666666666
v100,dureader,24,3,78,13,0,5,96,96,78,83,13,0.0,0.060240963855421686,1.0,0.9397590361445783,0.8125
v100,dureader,24,4,29,34,0,33,96,96,29,62,34,0.0,0.532258064516129,1.0,0.46774193548387094,0.3020833333333333
v100,dureader,24,5,31,34,0,31,96,96,31,62,34,0.0,0.5,1.0,0.5,0.3229166666666667
v100,dureader,24,6,65,22,0,9,96,96,65,74,22,0.0,0.12162162162162163,1.0,0.8783783783783784,0.6770833333333334
v100,dureader,24,7,83,12,0,1,96,96,83,84,12,0.0,0.011904761904761904,1.0,0.9880952380952381,0.8645833333333334
v100,dureader,25,0,76,14,1,5,96,96,77,81,15,0.06666666666666667,0.06172839506172839,0.987012987012987,0.9382716049382716,0.8020833333333334
v100,dureader,25,1,36,33,0,27,96,96,36,63,33,0.0,0.42857142857142855,1.0,0.5714285714285714,0.375
v100,dureader,25,2,73,13,0,10,96,96,73,83,13,0.0,0.12048192771084337,1.0,0.8795180722891566,0.7604166666666666
v100,dureader,25,3,40,31,0,25,96,96,40,65,31,0.0,0.38461538461538464,1.0,0.6153846153846154,0.4166666666666667
v100,dureader,25,4,65,16,0,15,96,96,65,80,16,0.0,0.1875,1.0,0.8125,0.6770833333333334
v100,dureader,25,5,84,12,0,0,96,96,84,84,12,0.0,0.0,1.0,1.0,0.875
v100,dureader,25,6,77,13,0,6,96,96,77,83,13,0.0,0.07228915662650602,1.0,0.927710843373494,0.8020833333333334
v100,dureader,25,7,80,14,0,2,96,96,80,82,14,0.0,0.024390243902439025,1.0,0.975609756097561,0.8333333333333334
v100,dureader,26,0,84,12,0,0,96,96,84,84,12,0.0,0.0,1.0,1.0,0.875
v100,dureader,26,1,78,14,0,4,96,96,78,82,14,0.0,0.04878048780487805,1.0,0.9512195121951219,0.8125
v100,dureader,26,2,82,13,0,1,96,96,82,83,13,0.0,0.012048192771084338,1.0,0.9879518072289156,0.8541666666666666
v100,dureader,26,3,59,20,0,17,96,96,59,76,20,0.0,0.2236842105263158,1.0,0.7763157894736842,0.6145833333333334
v100,dureader,26,4,73,15,0,8,96,96,73,81,15,0.0,0.09876543209876543,1.0,0.9012345679012346,0.7604166666666666
v100,dureader,26,5,67,20,0,9,96,96,67,76,20,0.0,0.11842105263157894,1.0,0.881578947368421,0.6979166666666666
