task,phase,kv_type,layer,kv_head,bucket,metric,true_positive,true_negative,false_positive,false_negative,total,false_positive_rate,false_negative_rate
dureader,prefill,v,6,2,bucketfirst,gate_vs_mse_oracle,14,7,1,10,32,0.125,0.4166666666666667
dureader,prefill,v,6,2,bucketlast,gate_vs_mse_oracle,33,2,0,1,36,0.0,0.029411764705882353
dureader,prefill,v,6,2,bucketmiddle,gate_vs_mse_oracle,27,0,0,1,28,,0.03571428571428571
dureader,prefill,v,6,3,bucketfirst,gate_vs_mse_oracle,26,12,0,1,39,0.0,0.037037037037037035
dureader,prefill,v,6,3,bucketlast,gate_vs_mse_oracle,21,2,0,0,23,0.0,0.0
dureader,prefill,v,6,3,bucketmiddle,gate_vs_mse_oracle,32,2,0,0,34,0.0,0.0
dureader,prefill,v,6,4,bucketfirst,gate_vs_mse_oracle,28,13,0,0,41,0.0,0.0
dureader,prefill,v,6,4,bucketlast,gate_vs_mse_oracle,28,0,0,0,28,,0.0
dureader,prefill,v,6,4,bucketmiddle,gate_vs_mse_oracle,25,0,0,2,27,,0.07407407407407407
dureader,prefill,v,6,5,bucketfirst,gate_vs_mse_oracle,13,10,3,4,30,0.23076923076923078,0.23529411764705882
dureader,prefill,v,6,5,bucketlast,gate_vs_mse_oracle,21,4,0,8,33,0.0,0.27586206896551724
dureader,prefill,v,6,5,bucketmiddle,gate_vs_mse_oracle,23,3,0,7,33,0.0,0.23333333333333334
dureader,prefill,v,6,6,bucketfirst,gate_vs_mse_oracle,14,12,0,8,34,0.0,0.36363636363636365
dureader,prefill,v,6,6,bucketlast,gate_vs_mse_oracle,27,2,0,1,30,0.0,0.03571428571428571
dureader,prefill,v,6,6,bucketmiddle,gate_vs_mse_oracle,26,4,0,2,32,0.0,0.07142857142857142
dureader,prefill,v,6,7,bucketfirst,gate_vs_mse_oracle,11,14,0,8,33,0.0,0.42105263157894735
dureader,prefill,v,6,7,bucketlast,gate_vs_mse_oracle,19,4,0,7,30,0.0,0.2692307692307692
dureader,prefill,v,6,7,bucketmiddle,gate_vs_mse_oracle,21,5,0,7,33,0.0,0.25
dureader,prefill,v,7,0,bucketfirst,gate_vs_mse_oracle,18,13,0,1,32,0.0,0.05263157894736842
dureader,prefill,v,7,0,bucketlast,gate_vs_mse_oracle,27,1,0,2,30,0.0,0.06896551724137931
dureader,prefill,v,7,0,bucketmiddle,gate_vs_mse_oracle,31,2,0,1,34,0.0,0.03125
dureader,prefill,v,7,1,bucketfirst,gate_vs_mse_oracle,20,12,0,3,35,0.0,0.13043478260869565
dureader,prefill,v,7,1,bucketlast,gate_vs_mse_oracle,23,0,0,1,24,,0.041666666666666664
dureader,prefill,v,7,1,bucketmiddle,gate_vs_mse_oracle,33,1,0,3,37,0.0,0.08333333333333333
dureader,prefill,v,7,2,bucketfirst,gate_vs_mse_oracle,16,13,0,1,30,0.0,0.058823529411764705
dureader,prefill,v,7,2,bucketlast,gate_vs_mse_oracle,27,2,0,6,35,0.0,0.18181818181818182
dureader,prefill,v,7,2,bucketmiddle,gate_vs_mse_oracle,20,6,0,5,31,0.0,0.2
dureader,prefill,v,7,3,bucketfirst,gate_vs_mse_oracle,16,13,0,4,33,0.0,0.2
dureader,prefill,v,7,3,bucketlast,gate_vs_mse_oracle,18,3,0,8,29,0.0,0.3076923076923077
dureader,prefill,v,7,3,bucketmiddle,gate_vs_mse_oracle,22,2,1,9,34,0.3333333333333333,0.2903225806451613
dureader,prefill,v,7,4,bucketfirst,gate_vs_mse_oracle,14,13,0,5,32,0.0,0.2631578947368421
dureader,prefill,v,7,4,bucketlast,gate_vs_mse_oracle,24,2,0,5,31,0.0,0.1724137931034483
dureader,prefill,v,7,4,bucketmiddle,gate_vs_mse_oracle,27,1,0,5,33,0.0,0.15625
dureader,prefill,v,7,5,bucketfirst,gate_vs_mse_oracle,15,12,0,2,29,0.0,0.11764705882352941
dureader,prefill,v,7,5,bucketlast,gate_vs_mse_oracle,29,1,0,1,31,0.0,0.03333333333333333
dureader,prefill,v,7,5,bucketmiddle,gate_vs_mse_oracle,34,1,0,1,36,0.0,0.02857142857142857
dureader,prefill,v,7,6,bucketfirst,gate_vs_mse_oracle,19,13,0,0,32,0.0,0.0
dureader,prefill,v,7,6,bucketlast,gate_vs_mse_oracle,37,0,0,1,38,,0.02631578947368421
dureader,prefill,v,7,6,bucketmiddle,gate_vs_mse_oracle,24,1,0,1,26,0.0,0.04
dureader,prefill,v,7,7,bucketfirst,gate_vs_mse_oracle,13,15,0,2,30,0.0,0.13333333333333333
dureader,prefill,v,7,7,bucketlast,gate_vs_mse_oracle,25,2,0,8,35,0.0,0.24242424242424243
dureader,prefill,v,7,7,bucketmiddle,gate_vs_mse_oracle,27,1,0,3,31,0.0,0.1
dureader,prefill,v,8,0,bucketfirst,gate_vs_mse_oracle,15,12,0,4,31,0.0,0.21052631578947367
dureader,prefill,v,8,0,bucketlast,gate_vs_mse_oracle,27,1,0,2,30,0.0,0.06896551724137931
dureader,prefill,v,8,0,bucketmiddle,gate_vs_mse_oracle,28,4,0,3,35,0.0,0.0967741935483871
dureader,prefill,v,8,1,bucketfirst,gate_vs_mse_oracle,12,12,0,5,29,0.0,0.29411764705882354
dureader,prefill,v,8,1,bucketlast,gate_vs_mse_oracle,20,4,1,9,34,0.2,0.3103448275862069
dureader,prefill,v,8,1,bucketmiddle,gate_vs_mse_oracle,23,1,0,9,33,0.0,0.28125
dureader,prefill,v,8,2,bucketfirst,gate_vs_mse_oracle,19,5,0,9,33,0.0,0.32142857142857145
dureader,prefill,v,8,2,bucketlast,gate_vs_mse_oracle,26,2,0,0,28,0.0,0.0
dureader,prefill,v,8,2,bucketmiddle,gate_vs_mse_oracle,31,1,0,3,35,0.0,0.08823529411764706
dureader,prefill,v,8,3,bucketfirst,gate_vs_mse_oracle,16,12,0,1,29,0.0,0.058823529411764705
dureader,prefill,v,8,3,bucketlast,gate_vs_mse_oracle,28,3,0,1,32,0.0,0.034482758620689655
dureader,prefill,v,8,3,bucketmiddle,gate_vs_mse_oracle,31,3,0,1,35,0.0,0.03125
dureader,prefill,v,8,4,bucketfirst,gate_vs_mse_oracle,15,5,0,7,27,0.0,0.3181818181818182
dureader,prefill,v,8,4,bucketlast,gate_vs_mse_oracle,21,5,1,7,34,0.16666666666666666,0.25
dureader,prefill,v,8,4,bucketmiddle,gate_vs_mse_oracle,17,3,0,15,35,0.0,0.46875
dureader,prefill,v,8,5,bucketfirst,gate_vs_mse_oracle,22,6,0,7,35,0.0,0.2413793103448276
dureader,prefill,v,8,5,bucketlast,gate_vs_mse_oracle,27,2,0,4,33,0.0,0.12903225806451613
dureader,prefill,v,8,5,bucketmiddle,gate_vs_mse_oracle,23,3,0,2,28,0.0,0.08
dureader,prefill,v,8,6,bucketfirst,gate_vs_mse_oracle,6,14,0,5,25,0.0,0.45454545454545453
dureader,prefill,v,8,6,bucketlast,gate_vs_mse_oracle,17,8,0,11,36,0.0,0.39285714285714285
dureader,prefill,v,8,6,bucketmiddle,gate_vs_mse_oracle,16,7,0,12,35,0.0,0.42857142857142855
dureader,prefill,v,8,7,bucketfirst,gate_vs_mse_oracle,26,5,0,4,35,0.0,0.13333333333333333
dureader,prefill,v,8,7,bucketlast,gate_vs_mse_oracle,20,2,0,9,31,0.0,0.3103448275862069
dureader,prefill,v,8,7,bucketmiddle,gate_vs_mse_oracle,24,1,1,4,30,0.5,0.14285714285714285
dureader,prefill,v,9,0,bucketfirst,gate_vs_mse_oracle,22,4,0,2,28,0.0,0.08333333333333333
dureader,prefill,v,9,0,bucketlast,gate_vs_mse_oracle,20,7,0,5,32,0.0,0.2
dureader,prefill,v,9,0,bucketmiddle,gate_vs_mse_oracle,26,2,0,8,36,0.0,0.23529411764705882
dureader,prefill,v,9,1,bucketfirst,gate_vs_mse_oracle,9,14,0,8,31,0.0,0.47058823529411764
dureader,prefill,v,9,1,bucketlast,gate_vs_mse_oracle,12,5,0,15,32,0.0,0.5555555555555556
dureader,prefill,v,9,1,bucketmiddle,gate_vs_mse_oracle,16,8,0,9,33,0.0,0.36
dureader,prefill,v,9,2,bucketfirst,gate_vs_mse_oracle,14,12,0,0,26,0.0,0.0
dureader,prefill,v,9,2,bucketlast,gate_vs_mse_oracle,39,0,1,0,40,1.0,0.0
dureader,prefill,v,9,2,bucketmiddle,gate_vs_mse_oracle,30,0,0,0,30,,0.0
dureader,prefill,v,9,3,bucketfirst,gate_vs_mse_oracle,17,13,0,4,34,0.0,0.19047619047619047
dureader,prefill,v,9,3,bucketlast,gate_vs_mse_oracle,22,5,0,3,30,0.0,0.12
dureader,prefill,v,9,3,bucketmiddle,gate_vs_mse_oracle,26,2,0,4,32,0.0,0.13333333333333333
dureader,prefill,v,9,4,bucketfirst,gate_vs_mse_oracle,22,12,0,2,36,0.0,0.08333333333333333
dureader,prefill,v,9,4,bucketlast,gate_vs_mse_oracle,27,3,0,1,31,0.0,0.03571428571428571
dureader,prefill,v,9,4,bucketmiddle,gate_vs_mse_oracle,26,0,0,3,29,,0.10344827586206896
dureader,prefill,v,9,5,bucketfirst,gate_vs_mse_oracle,13,15,0,6,34,0.0,0.3157894736842105
dureader,prefill,v,9,5,bucketlast,gate_vs_mse_oracle,18,2,0,15,35,0.0,0.45454545454545453
dureader,prefill,v,9,5,bucketmiddle,gate_vs_mse_oracle,20,2,0,5,27,0.0,0.2
dureader,prefill,v,9,6,bucketfirst,gate_vs_mse_oracle,13,13,0,4,30,0.0,0.23529411764705882
dureader,prefill,v,9,6,bucketlast,gate_vs_mse_oracle,19,4,0,9,32,0.0,0.32142857142857145
dureader,prefill,v,9,6,bucketmiddle,gate_vs_mse_oracle,24,5,0,5,34,0.0,0.1724137931034483
dureader,prefill,v,9,7,bucketfirst,gate_vs_mse_oracle,13,6,0,10,29,0.0,0.43478260869565216
dureader,prefill,v,9,7,bucketlast,gate_vs_mse_oracle,15,8,0,10,33,0.0,0.4
dureader,prefill,v,9,7,bucketmiddle,gate_vs_mse_oracle,18,4,0,12,34,0.0,0.4
dureader,prefill,v,10,0,bucketfirst,gate_vs_mse_oracle,22,12,0,2,36,0.0,0.08333333333333333
dureader,prefill,v,10,0,bucketlast,gate_vs_mse_oracle,28,0,0,4,32,,0.125
dureader,prefill,v,10,0,bucketmiddle,gate_vs_mse_oracle,26,1,0,1,28,0.0,0.037037037037037035
dureader,prefill,v,10,1,bucketfirst,gate_vs_mse_oracle,17,13,0,5,35,0.0,0.22727272727272727
dureader,prefill,v,10,1,bucketlast,gate_vs_mse_oracle,19,2,0,5,26,0.0,0.20833333333333334
dureader,prefill,v,10,1,bucketmiddle,gate_vs_mse_oracle,20,7,0,8,35,0.0,0.2857142857142857
dureader,prefill,v,10,2,bucketfirst,gate_vs_mse_oracle,17,14,0,0,31,0.0,0.0
dureader,prefill,v,10,2,bucketlast,gate_vs_mse_oracle,24,4,0,4,32,0.0,0.14285714285714285
dureader,prefill,v,10,2,bucketmiddle,gate_vs_mse_oracle,23,5,0,5,33,0.0,0.17857142857142858
dureader,prefill,v,10,3,bucketfirst,gate_vs_mse_oracle,18,13,0,2,33,0.0,0.1
dureader,prefill,v,10,3,bucketlast,gate_vs_mse_oracle,20,2,0,6,28,0.0,0.23076923076923078
dureader,prefill,v,10,3,bucketmiddle,gate_vs_mse_oracle,26,5,0,4,35,0.0,0.13333333333333333
dureader,prefill,v,10,4,bucketfirst,gate_vs_mse_oracle,16,15,0,4,35,0.0,0.2
dureader,prefill,v,10,4,bucketlast,gate_vs_mse_oracle,24,1,0,5,30,0.0,0.1724137931034483
dureader,prefill,v,10,4,bucketmiddle,gate_vs_mse_oracle,23,6,0,2,31,0.0,0.08
dureader,prefill,v,10,5,bucketfirst,gate_vs_mse_oracle,14,5,0,9,28,0.0,0.391304347826087
dureader,prefill,v,10,5,bucketlast,gate_vs_mse_oracle,26,7,0,2,35,0.0,0.07142857142857142
dureader,prefill,v,10,5,bucketmiddle,gate_vs_mse_oracle,24,4,0,5,33,0.0,0.1724137931034483
dureader,prefill,v,10,6,bucketfirst,gate_vs_mse_oracle,23,16,0,3,42,0.0,0.11538461538461539
dureader,prefill,v,10,6,bucketlast,gate_vs_mse_oracle,20,2,0,4,26,0.0,0.16666666666666666
dureader,prefill,v,10,6,bucketmiddle,gate_vs_mse_oracle,20,5,0,3,28,0.0,0.13043478260869565
dureader,prefill,v,10,7,bucketfirst,gate_vs_mse_oracle,21,14,0,1,36,0.0,0.045454545454545456
dureader,prefill,v,10,7,bucketlast,gate_vs_mse_oracle,25,2,0,1,28,0.0,0.038461538461538464
dureader,prefill,v,10,7,bucketmiddle,gate_vs_mse_oracle,30,1,0,1,32,0.0,0.03225806451612903
dureader,prefill,v,11,0,bucketfirst,gate_vs_mse_oracle,18,12,0,0,30,0.0,0.0
dureader,prefill,v,11,0,bucketlast,gate_vs_mse_oracle,26,1,0,6,33,0.0,0.1875
dureader,prefill,v,11,0,bucketmiddle,gate_vs_mse_oracle,26,2,0,5,33,0.0,0.16129032258064516
dureader,prefill,v,11,1,bucketfirst,gate_vs_mse_oracle,14,14,0,3,31,0.0,0.17647058823529413
dureader,prefill,v,11,1,bucketlast,gate_vs_mse_oracle,31,2,0,3,36,0.0,0.08823529411764706
dureader,prefill,v,11,1,bucketmiddle,gate_vs_mse_oracle,20,4,0,5,29,0.0,0.2
dureader,prefill,v,11,2,bucketfirst,gate_vs_mse_oracle,18,12,0,1,31,0.0,0.05263157894736842
dureader,prefill,v,11,2,bucketlast,gate_vs_mse_oracle,32,2,0,2,36,0.0,0.058823529411764705
dureader,prefill,v,11,2,bucketmiddle,gate_vs_mse_oracle,26,2,0,1,29,0.0,0.037037037037037035
dureader,prefill,v,11,3,bucketfirst,gate_vs_mse_oracle,22,9,5,0,36,0.35714285714285715,0.0
dureader,prefill,v,11,3,bucketlast,gate_vs_mse_oracle,26,1,0,6,33,0.0,0.1875
dureader,prefill,v,11,3,bucketmiddle,gate_vs_mse_oracle,22,2,0,3,27,0.0,0.12
dureader,prefill,v,11,4,bucketfirst,gate_vs_mse_oracle,21,7,0,5,33,0.0,0.19230769230769232
dureader,prefill,v,11,4,bucketlast,gate_vs_mse_oracle,31,0,0,0,31,,0.0
dureader,prefill,v,11,4,bucketmiddle,gate_vs_mse_oracle,30,1,0,1,32,0.0,0.03225806451612903
dureader,prefill,v,11,5,bucketfirst,gate_vs_mse_oracle,11,14,0,3,28,0.0,0.21428571428571427
dureader,prefill,v,11,5,bucketlast,gate_vs_mse_oracle,27,7,0,5,39,0.0,0.15625
dureader,prefill,v,11,5,bucketmiddle,gate_vs_mse_oracle,20,3,0,6,29,0.0,0.23076923076923078
dureader,prefill,v,11,6,bucketfirst,gate_vs_mse_oracle,20,3,9,0,32,0.75,0.0
dureader,prefill,v,11,6,bucketlast,gate_vs_mse_oracle,32,0,0,1,33,,0.030303030303030304
dureader,prefill,v,11,6,bucketmiddle,gate_vs_mse_oracle,29,1,0,1,31,0.0,0.03333333333333333
dureader,prefill,v,11,7,bucketfirst,gate_vs_mse_oracle,15,13,0,2,30,0.0,0.11764705882352941
dureader,prefill,v,11,7,bucketlast,gate_vs_mse_oracle,20,5,0,9,34,0.0,0.3103448275862069
dureader,prefill,v,11,7,bucketmiddle,gate_vs_mse_oracle,24,4,0,4,32,0.0,0.14285714285714285
dureader,prefill,v,12,0,bucketfirst,gate_vs_mse_oracle,15,3,0,16,34,0.0,0.5161290322580645
