task,phase,kv_type,layer,kv_head,bucket,metric,count,mean,min,max,std
samsum,prefill,v,0,7,bucketlast,relative_candidate_benefit,31,0.719031527921971,-3.0086529037759426,0.9973415594588269,0.6954347594161845
samsum,prefill,v,0,7,bucketmiddle,relative_candidate_benefit,38,0.681279902723199,-3.5216108105842197,0.9943995531983872,0.905132437079375
samsum,prefill,v,1,0,bucketfirst,relative_candidate_benefit,32,-3.725792797096388,-18.365918943838683,0.9577897954310682,6.423309178343867
samsum,prefill,v,1,0,bucketlast,relative_candidate_benefit,34,0.4789498165124266,-0.7765515159029743,0.9930149505005633,0.4080641424328539
samsum,prefill,v,1,0,bucketmiddle,relative_candidate_benefit,30,0.6448810275771703,0.12865764151206657,0.8947841960052693,0.2306925787971885
samsum,prefill,v,1,1,bucketfirst,relative_candidate_benefit,37,-8.82702529410031,-90.43310877986735,0.9655578574150739,18.219072034958774
samsum,prefill,v,1,1,bucketlast,relative_candidate_benefit,25,0.3243534256965092,-0.1771320786422901,0.9313414391383955,0.3104879494770172
samsum,prefill,v,1,1,bucketmiddle,relative_candidate_benefit,34,0.21127069529086048,-0.40067670966712265,0.9371809824672666,0.30551238059476726
samsum,prefill,v,1,2,bucketfirst,relative_candidate_benefit,37,-84.01567430088612,-437.53387055288346,0.9713051509034147,129.57029816846836
samsum,prefill,v,1,2,bucketlast,relative_candidate_benefit,32,0.679591986003013,0.18876395000506496,0.9628418728412449,0.2073321102775781
samsum,prefill,v,1,2,bucketmiddle,relative_candidate_benefit,27,0.6467866859681145,-0.031190506337820886,0.9488311100571419,0.22721560895794174
samsum,prefill,v,1,3,bucketfirst,relative_candidate_benefit,30,-1.9090450866492499,-8.647166007143552,0.9508955120791578,2.881318559625534
samsum,prefill,v,1,3,bucketlast,relative_candidate_benefit,31,0.26114734376404436,-0.3036901527086879,0.8837691565722432,0.2558883118848997
samsum,prefill,v,1,3,bucketmiddle,relative_candidate_benefit,35,0.16511275520217297,-0.24989760547635856,0.7915025942371797,0.24900731507920942
samsum,prefill,v,1,4,bucketfirst,relative_candidate_benefit,35,-658.2783894628161,-4930.779513864941,0.8889215659872536,1107.0254908106372
samsum,prefill,v,1,4,bucketlast,relative_candidate_benefit,32,0.5168818083138615,-1.0986216594492657,0.9867982467628459,0.4338621837883226
samsum,prefill,v,1,4,bucketmiddle,relative_candidate_benefit,29,0.5839807522238438,0.022993887731461698,0.987787442536922,0.25223130706400637
samsum,prefill,v,1,5,bucketfirst,relative_candidate_benefit,33,-8.293825638199825,-55.62291767514178,0.9714850684802006,15.14173854364213
samsum,prefill,v,1,5,bucketlast,relative_candidate_benefit,38,0.5549861196665853,-0.1511208359130143,0.9751724400088455,0.2759393457582373
samsum,prefill,v,1,5,bucketmiddle,relative_candidate_benefit,25,0.5957201575485656,-0.04825979234519234,0.9396932594256608,0.20996688767085506
samsum,prefill,v,1,6,bucketfirst,relative_candidate_benefit,30,-13.099494201097205,-40.28233278511003,0.9982275127608604,16.961531906357386
samsum,prefill,v,1,6,bucketlast,relative_candidate_benefit,30,0.479945782602097,0.020071178966607112,0.9365757788811547,0.281595973047496
samsum,prefill,v,1,6,bucketmiddle,relative_candidate_benefit,36,0.3740021733785756,-1.0973268535324172,0.9912622008605887,0.38879444803539626
samsum,prefill,v,1,7,bucketfirst,relative_candidate_benefit,33,-0.525237556468064,-3.246273357321295,0.9657729406708838,1.4771922788057021
samsum,prefill,v,1,7,bucketlast,relative_candidate_benefit,29,0.3035727513032579,-0.43161038594121376,0.946658724022469,0.36343232580123397
samsum,prefill,v,1,7,bucketmiddle,relative_candidate_benefit,34,0.3060076678816471,-0.24540445648305745,0.9802641722851296,0.3084182473291176
samsum,prefill,v,2,0,bucketfirst,relative_candidate_benefit,35,-50.81487508342359,-167.857941390892,0.9316040534699437,71.20509182793401
samsum,prefill,v,2,0,bucketlast,relative_candidate_benefit,29,0.3352099507927455,-0.34471301792398007,0.955452564611885,0.40531324762146564
samsum,prefill,v,2,0,bucketmiddle,relative_candidate_benefit,32,0.29038952575637716,-0.12965268236023103,0.7992537707689724,0.21875847818472402
samsum,prefill,v,2,1,bucketfirst,relative_candidate_benefit,34,-3.152483385829961,-23.685437909026447,0.9566738666589635,5.613910728410739
samsum,prefill,v,2,1,bucketlast,relative_candidate_benefit,35,0.49599214830870963,-0.4386412437203424,0.9825903603923787,0.30282252475908966
samsum,prefill,v,2,1,bucketmiddle,relative_candidate_benefit,27,0.5458108431874996,-0.15145924203777994,0.9495622524464838,0.2906734093366411
samsum,prefill,v,2,2,bucketfirst,relative_candidate_benefit,32,-14.49321022206939,-80.72123018412077,0.8879339506796942,20.875632700532474
samsum,prefill,v,2,2,bucketlast,relative_candidate_benefit,38,0.3338670432883727,-0.1312145164580045,0.9213994000768203,0.2817164129923559
samsum,prefill,v,2,2,bucketmiddle,relative_candidate_benefit,26,0.457178643535049,-0.0009514927305936977,0.9835862787413079,0.25278999851351724
samsum,prefill,v,2,3,bucketfirst,relative_candidate_benefit,37,-35.80481015901354,-214.31340183285346,0.9784519568867315,59.461398750505474
samsum,prefill,v,2,3,bucketlast,relative_candidate_benefit,31,0.6655717795360772,-0.5584933098454693,0.9792451269152987,0.30420525818650856
samsum,prefill,v,2,3,bucketmiddle,relative_candidate_benefit,28,0.7335117781183815,0.3933717759662056,0.9841447872773923,0.14179806486081503
samsum,prefill,v,2,4,bucketfirst,relative_candidate_benefit,30,-22.49583293443654,-83.18088944586,0.9475475600310979,29.218593649725403
samsum,prefill,v,2,4,bucketlast,relative_candidate_benefit,28,0.1809612306067116,-0.3093005818572343,0.8714155590199476,0.28731917742680546
samsum,prefill,v,2,4,bucketmiddle,relative_candidate_benefit,38,0.3316707194025989,-0.32168071016344973,0.9615572177053012,0.28352983188586883
samsum,prefill,v,2,5,bucketfirst,relative_candidate_benefit,37,-197.942535520379,-893.641505167803,0.9631547280595149,305.85175740152687
samsum,prefill,v,2,5,bucketlast,relative_candidate_benefit,30,0.7177907139645944,0.23896322859968155,0.9283334272223948,0.17445964767425134
samsum,prefill,v,2,5,bucketmiddle,relative_candidate_benefit,29,0.7141234065627311,0.33558321810557057,0.9391763102365378,0.18985377091429298
samsum,prefill,v,2,6,bucketfirst,relative_candidate_benefit,26,-81.6603961857036,-220.45156573956172,0.961218272444629,90.70259546915595
samsum,prefill,v,2,6,bucketlast,relative_candidate_benefit,32,0.7965320923842598,0.26820879627480254,0.9657833887976226,0.15159784599518608
samsum,prefill,v,2,6,bucketmiddle,relative_candidate_benefit,38,0.8318792806628267,0.541538890077908,0.9940955049503764,0.1118066181075248
samsum,prefill,v,2,7,bucketfirst,relative_candidate_benefit,26,-10.407826751079394,-45.79748365396353,0.9561038431037356,13.208265615403223
samsum,prefill,v,2,7,bucketlast,relative_candidate_benefit,38,0.4408429997256798,-0.3857892751363869,0.9621649202339436,0.29216647558653547
samsum,prefill,v,2,7,bucketmiddle,relative_candidate_benefit,32,0.584119031791116,0.13821925230220675,0.9316525680707299,0.21705842298383765
samsum,prefill,v,3,0,bucketfirst,relative_candidate_benefit,30,-8.970240153862486,-35.450965597748954,0.849274008362703,11.991115467248276
samsum,prefill,v,3,0,bucketlast,relative_candidate_benefit,37,0.26057179837525046,-0.726119470293853,0.9671737569150204,0.3000506402886979
samsum,prefill,v,3,0,bucketmiddle,relative_candidate_benefit,29,0.30857739831476094,-0.2433886066439924,0.969212674265651,0.31969258418572166
samsum,prefill,v,3,1,bucketfirst,relative_candidate_benefit,37,-8.862476821126156,-54.15113855458425,0.9814202401205708,15.82752704833197
samsum,prefill,v,3,1,bucketlast,relative_candidate_benefit,33,0.6457226979128456,0.1883046673370052,0.9772638128059339,0.1860474872937145
samsum,prefill,v,3,1,bucketmiddle,relative_candidate_benefit,26,0.6663940312641501,0.1292466171520344,0.9896164470663356,0.19933369675250343
samsum,prefill,v,3,2,bucketfirst,relative_candidate_benefit,28,-4.004210854618998,-20.39569983412324,0.9644569342175957,5.69118880981478
samsum,prefill,v,3,2,bucketlast,relative_candidate_benefit,35,0.5575122448573164,-0.044049656185220554,0.9723857025070194,0.2650426902087948
samsum,prefill,v,3,2,bucketmiddle,relative_candidate_benefit,33,0.4373865807292149,-0.40253934602611635,0.9727677774387791,0.28467227237756965
samsum,prefill,v,3,3,bucketfirst,relative_candidate_benefit,35,-1.0963304316338889,-8.809131138526778,0.8853308895300214,2.129007663352826
samsum,prefill,v,3,3,bucketlast,relative_candidate_benefit,32,0.3090073609522918,-0.46039236394744676,0.925786358216146,0.3397176563548792
samsum,prefill,v,3,3,bucketmiddle,relative_candidate_benefit,29,0.23204274821161747,-0.13423042502984397,0.8118812460474317,0.218698065115343
samsum,prefill,v,3,4,bucketfirst,relative_candidate_benefit,29,-166.7202706411314,-1055.6165711844058,0.8981533761533785,265.31792867299157
samsum,prefill,v,3,4,bucketlast,relative_candidate_benefit,39,0.6290518190527712,0.12324061440436422,0.9720490827798864,0.17593318099024258
samsum,prefill,v,3,4,bucketmiddle,relative_candidate_benefit,28,0.7099953647411837,0.2914977913326493,0.9278897795258854,0.1451308491556921
samsum,prefill,v,3,5,bucketfirst,relative_candidate_benefit,31,-10.32312342446212,-71.16036124674648,0.707052734696543,16.2217824064266
samsum,prefill,v,3,5,bucketlast,relative_candidate_benefit,35,0.14736355739190657,-0.42442756887178135,0.7382304543474772,0.23556519588468885
samsum,prefill,v,3,5,bucketmiddle,relative_candidate_benefit,30,0.24106126087017016,-0.2617075741932081,0.8777260522824876,0.25138270954590636
samsum,prefill,v,3,6,bucketfirst,relative_candidate_benefit,33,-1.499751985073087,-11.447465990736937,0.970399773756189,3.138448636164154
samsum,prefill,v,3,6,bucketlast,relative_candidate_benefit,32,0.17587566043914715,-0.23291474900783984,0.9358124142923021,0.3363249577342141
samsum,prefill,v,3,6,bucketmiddle,relative_candidate_benefit,31,0.19293173378829806,-0.3113340796685897,0.9381612907805782,0.2588809347331619
samsum,prefill,v,3,7,bucketfirst,relative_candidate_benefit,28,-11.054535379082283,-38.44331396967423,0.9346731661213975,14.067187976966611
samsum,prefill,v,3,7,bucketlast,relative_candidate_benefit,40,0.4795996076996147,-0.09208924820528593,0.9095283768626264,0.24412650608502748
samsum,prefill,v,3,7,bucketmiddle,relative_candidate_benefit,28,0.45897363948232484,-0.1354111444127969,0.9474631405842963,0.32751203674482415
samsum,prefill,v,4,0,bucketfirst,relative_candidate_benefit,35,-13.215936153939078,-47.30562922426872,0.9279878935839242,19.107425898031114
samsum,prefill,v,4,0,bucketlast,relative_candidate_benefit,27,0.29541033219582236,-0.08296952867530372,0.8835898756243574,0.23089970265850668
samsum,prefill,v,4,0,bucketmiddle,relative_candidate_benefit,34,0.3059941793139258,-0.44475367919979625,0.9359080316033481,0.3055577190329816
samsum,prefill,v,4,1,bucketfirst,relative_candidate_benefit,28,-9.931357798943154,-83.20111456314523,0.8056069456100132,16.92199220110551
samsum,prefill,v,4,1,bucketlast,relative_candidate_benefit,35,0.23946430784731218,-0.3939222845231541,0.7712034770585757,0.25981222896301265
samsum,prefill,v,4,1,bucketmiddle,relative_candidate_benefit,33,0.3391676606780518,-0.29661925882508156,0.8137804779420836,0.27487657305881036
samsum,prefill,v,4,2,bucketfirst,relative_candidate_benefit,36,-1.6255807767349368,-10.537583181818228,0.9178772303820758,3.3363430284046145
samsum,prefill,v,4,2,bucketlast,relative_candidate_benefit,27,0.6270087438096366,0.09142160288513686,0.932231905405001,0.2001223315720757
samsum,prefill,v,4,2,bucketmiddle,relative_candidate_benefit,33,0.6707178516839531,0.3150231523145503,0.9250056598312472,0.16831552077165624
samsum,prefill,v,4,3,bucketfirst,relative_candidate_benefit,30,-10.973044116968692,-56.47099717223387,0.8982730849743124,17.71119303984405
samsum,prefill,v,4,3,bucketlast,relative_candidate_benefit,35,0.5650956837546111,-0.0691854623030839,0.9438381434839713,0.24156690629747948
samsum,prefill,v,4,3,bucketmiddle,relative_candidate_benefit,31,0.6407343110236713,0.17013493340165955,0.9798239592496986,0.1869030401175095
samsum,prefill,v,4,4,bucketfirst,relative_candidate_benefit,33,-1.120622190416563,-11.159073365985106,0.9532909204604822,2.6837675234785596
samsum,prefill,v,4,4,bucketlast,relative_candidate_benefit,32,0.5783960606404903,0.16342070702370126,0.9187655260137705,0.1603914023849307
samsum,prefill,v,4,4,bucketmiddle,relative_candidate_benefit,31,0.5625396938104359,0.002772492362664477,0.9478580460226268,0.23962029296045256
samsum,prefill,v,4,5,bucketfirst,relative_candidate_benefit,35,-4.726276748148339,-22.48059104629274,0.8612112243596854,7.2699494257119115
samsum,prefill,v,4,5,bucketlast,relative_candidate_benefit,27,0.2900585263541369,-0.19035037459345894,0.8468472562506093,0.2713475712827401
samsum,prefill,v,4,5,bucketmiddle,relative_candidate_benefit,34,0.3191153015765522,-0.14709114837761927,0.7042924185579857,0.22185030015983107
samsum,prefill,v,4,6,bucketfirst,relative_candidate_benefit,37,-11.364601513075437,-52.33122236516191,0.9587657856083551,18.48063560084176
samsum,prefill,v,4,6,bucketlast,relative_candidate_benefit,29,0.5209219716030347,-0.02921686984220006,0.9590903172346771,0.22435447384368903
samsum,prefill,v,4,6,bucketmiddle,relative_candidate_benefit,30,0.5625230128843319,0.06712065862479207,0.8885133462383183,0.20104640063584203
samsum,prefill,v,4,7,bucketfirst,relative_candidate_benefit,32,-55.722521776845475,-299.5925902441044,0.8755465458177135,83.75735660786053
samsum,prefill,v,4,7,bucketlast,relative_candidate_benefit,29,0.2817068234342912,-0.3243705984154907,0.8570418378267787,0.24906226258039565
samsum,prefill,v,4,7,bucketmiddle,relative_candidate_benefit,35,0.24310663618755837,-0.19961616335444698,0.8186496717697072,0.24531078147272428
samsum,prefill,v,5,0,bucketfirst,relative_candidate_benefit,35,-12.980213817862127,-66.8054001883514,0.8497231022004175,20.74982619505256
samsum,prefill,v,5,0,bucketlast,relative_candidate_benefit,32,0.40595794053865114,-0.14834259478567494,0.964544425949013,0.29825621503331484
samsum,prefill,v,5,0,bucketmiddle,relative_candidate_benefit,29,0.4625555276477573,-0.11856119265995746,0.9654934821958767,0.2483868788158328
samsum,prefill,v,5,1,bucketfirst,relative_candidate_benefit,33,-7.335265699203212,-30.450128624961113,0.9007070789321957,11.520346517635097
samsum,prefill,v,5,1,bucketlast,relative_candidate_benefit,31,0.5526410620892481,0.16801376376502694,0.8707355560428706,0.1742874667209533
samsum,prefill,v,5,1,bucketmiddle,relative_candidate_benefit,32,0.5199239063216348,-0.21839838955218227,0.9240215686958286,0.2522596833344467
samsum,prefill,v,5,2,bucketfirst,relative_candidate_benefit,33,-2.754367374394663,-12.63658507120092,0.9146057397539671,4.720219422959953
samsum,prefill,v,5,2,bucketlast,relative_candidate_benefit,32,0.6320364759067572,0.2891206271926769,0.9659721146552132,0.18132266486827692
samsum,prefill,v,5,2,bucketmiddle,relative_candidate_benefit,31,0.5864175710835238,0.14361827298171806,0.9217173060923086,0.17871476662990046
samsum,prefill,v,5,3,bucketfirst,relative_candidate_benefit,36,-0.8212007234502097,-5.824848117539014,0.9516008347895667,2.123073624060792
samsum,prefill,v,5,3,bucketlast,relative_candidate_benefit,30,0.4123019623779857,-0.8242360433558397,0.9313871678958779,0.3303983581512469
samsum,prefill,v,5,3,bucketmiddle,relative_candidate_benefit,30,0.493683811711819,-0.36854179255738145,0.9499109156478587,0.2828540476957818
samsum,prefill,v,5,4,bucketfirst,relative_candidate_benefit,30,-2.5040558665784363,-11.24080009196407,0.7515022739658295,3.8414747965957448
samsum,prefill,v,5,4,bucketlast,relative_candidate_benefit,33,0.3704176513145585,-0.32957962587028455,0.772260023365361,0.2680452290401476
samsum,prefill,v,5,4,bucketmiddle,relative_candidate_benefit,33,0.42129737667462447,-0.04100517673363358,0.7339654859259984,0.18191440243689555
samsum,prefill,v,5,5,bucketfirst,relative_candidate_benefit,32,-4.552441932330975,-19.05707622994214,0.8273366187371839,6.5942514591121055
samsum,prefill,v,5,5,bucketlast,relative_candidate_benefit,28,0.2674476280438931,-0.4706163116285257,0.9237983031094779,0.2988299334318742
samsum,prefill,v,5,5,bucketmiddle,relative_candidate_benefit,36,0.307121106250338,-0.23753193362674827,0.9244924255912528,0.2915528058092949
samsum,prefill,v,5,6,bucketfirst,relative_candidate_benefit,33,-5.3592361505349775,-34.584693241399144,0.9611794048485809,9.208771475116063
samsum,prefill,v,5,6,bucketlast,relative_candidate_benefit,30,0.5840249807576776,-0.13018775254713902,0.9635490964269615,0.3141680517290892
samsum,prefill,v,5,6,bucketmiddle,relative_candidate_benefit,33,0.557328265650382,0.042368473752982,0.9501726015973916,0.21106100486987642
samsum,prefill,v,5,7,bucketfirst,relative_candidate_benefit,37,-54.002779251329095,-341.12628910863015,0.9316138103043973,88.5700528141399
samsum,prefill,v,5,7,bucketlast,relative_candidate_benefit,29,0.5455937138535173,-0.20431376522828923,0.9884589557551531,0.28395929935468056
samsum,prefill,v,5,7,bucketmiddle,relative_candidate_benefit,30,0.5710256477431227,-0.05766382534907292,0.9075794870744612,0.2245299438489454
samsum,prefill,v,6,0,bucketfirst,relative_candidate_benefit,36,-4.168256959435101,-29.192270756927353,0.8500122416750523,7.086087197280913
samsum,prefill,v,6,0,bucketlast,relative_candidate_benefit,29,0.272914054874076,-0.08187761385903189,0.7402503861291746,0.19003739454846288
samsum,prefill,v,6,0,bucketmiddle,relative_candidate_benefit,31,0.29791680320183667,-0.1677509895539662,0.8677689359055499,0.2912922348626695
samsum,prefill,v,6,1,bucketfirst,relative_candidate_benefit,30,-3.658682788521679,-13.6487642854517,0.7848164176695632,4.907614670306334
samsum,prefill,v,6,1,bucketlast,relative_candidate_benefit,30,0.10791759207120225,-0.8033766263808263,0.831732571882774,0.31624404450368315
samsum,prefill,v,6,1,bucketmiddle,relative_candidate_benefit,36,0.3021401659133008,-0.24634072021059622,0.7424846477718245,0.25904082266666323
samsum,prefill,v,6,2,bucketfirst,relative_candidate_benefit,36,0.15473191722328444,-5.618983917525499,0.9208243943805962,1.1566825129840128
samsum,prefill,v,6,2,bucketlast,relative_candidate_benefit,30,0.5787486409624468,-0.011409899251661812,0.9100223411470233,0.280888795739386
samsum,prefill,v,6,2,bucketmiddle,relative_candidate_benefit,30,0.5232317407892418,-0.39774469734637435,0.8352674641465144,0.26345069709264385
samsum,prefill,v,6,3,bucketfirst,relative_candidate_benefit,28,-10.13228227578316,-36.77707824042405,0.9097871562351798,13.380272883138641
samsum,prefill,v,6,3,bucketlast,relative_candidate_benefit,35,0.5468061775571125,0.026699441156378536,0.9410401052091437,0.25252415989019456
samsum,prefill,v,6,3,bucketmiddle,relative_candidate_benefit,33,0.6081091618560515,0.21095556157639053,0.9406815635910666,0.21051818402608766
samsum,prefill,v,6,4,bucketfirst,relative_candidate_benefit,31,-42.53912733845919,-214.10177264436663,0.9183326854463514,73.62472051646456
samsum,prefill,v,6,4,bucketlast,relative_candidate_benefit,34,0.5512314218611862,0.002077250168936293,0.9194687394699036,0.26854743190347014
samsum,prefill,v,6,4,bucketmiddle,relative_candidate_benefit,31,0.5554218352785001,0.21798401256219485,0.8409149345691278,0.19120375416939353
samsum,prefill,v,6,5,bucketfirst,relative_candidate_benefit,32,0.01016894356774192,-2.838484802390059,0.680641226699676,0.7187959839032785
samsum,prefill,v,6,5,bucketlast,relative_candidate_benefit,33,0.2750324004650777,-0.504588027270817,0.6868812936397489,0.2731240057507215
samsum,prefill,v,6,5,bucketmiddle,relative_candidate_benefit,31,0.2802369861113983,-0.2942481870402278,0.6911004768690776,0.2191459789524722
samsum,prefill,v,6,6,bucketfirst,relative_candidate_benefit,37,-13.65936798576586,-78.38560229236826,0.8482493136403535,21.91683027070337
samsum,prefill,v,6,6,bucketlast,relative_candidate_benefit,27,0.3192151231836415,-0.34815529238363374,0.8062398644989935,0.2979314567918438
samsum,prefill,v,6,6,bucketmiddle,relative_candidate_benefit,32,0.430787978735361,-0.1991043355208609,0.8613952753546639,0.2759389951462698
samsum,prefill,v,6,7,bucketfirst,relative_candidate_benefit,36,-8.930065465271115,-40.63393268690555,0.8422443648786389,13.458879453866704
samsum,prefill,v,6,7,bucketlast,relative_candidate_benefit,29,0.39656240988668934,-0.36443640891951645,0.8930342260717261,0.3368229001275602
samsum,prefill,v,6,7,bucketmiddle,relative_candidate_benefit,31,0.3011417083507968,-0.19490070197399179,0.8755992086296439,0.23824119404566985
samsum,prefill,v,7,0,bucketfirst,relative_candidate_benefit,35,-1.820101686495845,-14.321012169107641,0.9106170452142844,3.965313275406714
samsum,prefill,v,7,0,bucketlast,relative_candidate_benefit,27,0.5753163458209876,0.04110198794211275,0.9364998140193835,0.23091993427765833
samsum,prefill,v,7,0,bucketmiddle,relative_candidate_benefit,34,0.5530327120085682,-0.5476183983358978,0.8630245164024408,0.26943994147982075
samsum,prefill,v,7,1,bucketfirst,relative_candidate_benefit,30,-0.4564583478297316,-3.331889115148217,0.7678601870080285,1.365741252608894
samsum,prefill,v,7,1,bucketlast,relative_candidate_benefit,33,0.6110084658272761,-0.32244659969092304,0.872055056365741,0.24332074259647105
samsum,prefill,v,7,1,bucketmiddle,relative_candidate_benefit,33,0.5706124623491895,0.052738484225910036,0.8524456530601667,0.20856830002041582
samsum,prefill,v,7,2,bucketfirst,relative_candidate_benefit,38,-3.3655664658448265,-16.1482293393544,0.9114889754915446,5.8371057528868855
samsum,prefill,v,7,2,bucketlast,relative_candidate_benefit,26,0.37783982931925164,-0.022096657079301318,0.8631020873731551,0.24316386665395875
samsum,prefill,v,7,2,bucketmiddle,relative_candidate_benefit,32,0.43276183085143166,-0.25864301373513715,0.7971291359766288,0.2305445416992744
samsum,prefill,v,7,3,bucketfirst,relative_candidate_benefit,39,-3.1612496515878243,-15.429466776973024,0.8311392182148448,5.475761202289378
samsum,prefill,v,7,3,bucketlast,relative_candidate_benefit,27,0.32281952668779357,-0.1742914011523336,0.8848196782203707,0.25376948118300174
samsum,prefill,v,7,3,bucketmiddle,relative_candidate_benefit,30,0.3264814784681995,-0.33706621820211213,0.8367502914251298,0.26116201109006965
samsum,prefill,v,7,4,bucketfirst,relative_candidate_benefit,34,-3.4240543563100627,-16.588283268364222,0.9132088007236441,5.642557723252767
samsum,prefill,v,7,4,bucketlast,relative_candidate_benefit,38,0.39674483662881344,-0.14275917342064498,0.860239230081216,0.31577877692955725
samsum,prefill,v,7,4,bucketmiddle,relative_candidate_benefit,24,0.47907704770633114,-0.12268852282392767,0.8206174057697146,0.24104926451523653
samsum,prefill,v,7,5,bucketfirst,relative_candidate_benefit,34,-1.2799894011755488,-8.007586104966624,0.8701256990673396,2.7219519806336954
samsum,prefill,v,7,5,bucketlast,relative_candidate_benefit,33,0.5143157171975489,-0.03341036148759883,0.8630090072618415,0.23318853152809893
samsum,prefill,v,7,5,bucketmiddle,relative_candidate_benefit,29,0.49314449774275104,-0.09537306150797539,0.8275243397996535,0.21617261061165713
samsum,prefill,v,7,6,bucketfirst,relative_candidate_benefit,29,-2.313937632999213,-13.950170487259394,0.8258658051588907,4.016832223310416
samsum,prefill,v,7,6,bucketlast,relative_candidate_benefit,31,0.601170265524707,0.014289170166871751,0.9103664946095195,0.23322387476818543
samsum,prefill,v,7,6,bucketmiddle,relative_candidate_benefit,36,0.5814260101874265,-0.054972697202151054,0.9208152505982247,0.1857228570015725
samsum,prefill,v,7,7,bucketfirst,relative_candidate_benefit,33,-3.511153938647278,-12.491073907509277,0.7980074379831638,5.178630403475118
samsum,prefill,v,7,7,bucketlast,relative_candidate_benefit,27,0.47923800616040374,0.0698187133318099,0.858242273291542,0.20048187258489109
samsum,prefill,v,7,7,bucketmiddle,relative_candidate_benefit,36,0.3923739799550371,-0.4630444465344851,0.8882076548190907,0.3350056698548214
samsum,prefill,v,8,0,bucketfirst,relative_candidate_benefit,26,-2.0582576246458144,-8.524265161117428,0.7550692687163756,2.881234467780013
samsum,prefill,v,8,0,bucketlast,relative_candidate_benefit,34,0.4889264841661394,0.025258904616576986,0.853800452946207,0.218283572028988
samsum,prefill,v,8,0,bucketmiddle,relative_candidate_benefit,36,0.46587472381518186,-0.20260143334059813,0.7218605657404028,0.20733180830197773
samsum,prefill,v,8,1,bucketfirst,relative_candidate_benefit,30,0.05497623718273405,-1.2408356807426766,0.861495676950078,0.5392500454318072
samsum,prefill,v,8,1,bucketlast,relative_candidate_benefit,35,0.26901119801369927,-0.15911180226717897,0.6891978092234726,0.19120644120381813
samsum,prefill,v,8,1,bucketmiddle,relative_candidate_benefit,31,0.34346442841263697,-0.004610818453805303,0.8986879619712757,0.21162128063089564
samsum,prefill,v,8,2,bucketfirst,relative_candidate_benefit,33,0.010563912069602156,-2.014418050729362,0.7137617071419985,0.7425434221500412
samsum,prefill,v,8,2,bucketlast,relative_candidate_benefit,38,0.3800025868846743,-0.4692030418777077,0.8203288663100727,0.25470567496773866
samsum,prefill,v,8,2,bucketmiddle,relative_candidate_benefit,25,0.3933912713448452,-0.1348082752161912,0.7582714744327708,0.20289155033415393
samsum,prefill,v,8,3,bucketfirst,relative_candidate_benefit,34,-0.5812788078191983,-6.998516964406125,0.8353308266664556,2.063057688569207
samsum,prefill,v,8,3,bucketlast,relative_candidate_benefit,38,0.5719076971063943,0.1877378829868838,0.9411351258252308,0.18433110361032884
samsum,prefill,v,8,3,bucketmiddle,relative_candidate_benefit,24,0.5683779598461598,0.24317399085661012,0.8956419992142257,0.1734851115853756
samsum,prefill,v,8,4,bucketfirst,relative_candidate_benefit,30,0.2126466485553821,-0.10409919096585987,0.5093845278368115,0.18820964100063972
samsum,prefill,v,8,4,bucketlast,relative_candidate_benefit,37,0.18064863696080602,-0.18899868078201532,0.772815167482027,0.18866500361547653
samsum,prefill,v,8,4,bucketmiddle,relative_candidate_benefit,29,0.19738062749667531,-0.35973368386236915,0.5543752447943052,0.2333178589304535
samsum,prefill,v,8,5,bucketfirst,relative_candidate_benefit,37,-0.10914043676656057,-4.035211631649246,0.8683322643616755,1.2806935865727707
samsum,prefill,v,8,5,bucketlast,relative_candidate_benefit,28,0.4814146807070077,-0.2256937777448109,0.882433225455892,0.24780110840475525
samsum,prefill,v,8,5,bucketmiddle,relative_candidate_benefit,31,0.5183633580964431,0.12824610739244627,0.8523047247784722,0.18142839296705202
samsum,prefill,v,8,6,bucketfirst,relative_candidate_benefit,31,-1.0396790637890734,-5.157562917086074,0.836047450785349,1.8953161738456243
samsum,prefill,v,8,6,bucketlast,relative_candidate_benefit,28,0.238715265231712,-0.19178929905269237,0.7351377945040841,0.24919886486135934
samsum,prefill,v,8,6,bucketmiddle,relative_candidate_benefit,37,0.2584108338687207,-0.2311988489306019,0.8934343488841733,0.2410831915300573
samsum,prefill,v,8,7,bucketfirst,relative_candidate_benefit,30,0.16394533045126897,-0.5053687466273229,0.6645810495466958,0.34847879500726814
samsum,prefill,v,8,7,bucketlast,relative_candidate_benefit,32,0.44644050266436186,-0.13431076813684628,0.8595572220108232,0.22909706022725584
samsum,prefill,v,8,7,bucketmiddle,relative_candidate_benefit,34,0.42616566612931506,-0.46115370720138443,0.8328491031155149,0.3308848914260021
samsum,prefill,v,9,0,bucketfirst,relative_candidate_benefit,33,0.44911668355078604,-0.04144035119661063,0.7914082121993367,0.2065178273444504
samsum,prefill,v,9,0,bucketlast,relative_candidate_benefit,30,0.29717931991507446,-0.543714698009286,0.8266714528442368,0.2911584585042055
samsum,prefill,v,9,0,bucketmiddle,relative_candidate_benefit,33,0.39870065428235946,-0.5015516601487781,0.7242818502382428,0.24881295930660652
samsum,prefill,v,9,1,bucketfirst,relative_candidate_benefit,28,-2.8320562355292593,-10.408829671444886,0.5579153630170514,3.7438825566037917
samsum,prefill,v,9,1,bucketlast,relative_candidate_benefit,27,0.1848981953847024,-0.7676335542150363,0.626758664284662,0.276762646308991
