task,phase,kv_type,layer,kv_head,bucket,metric,count,mean,std
passage_retrieval_zh,decode,k,20,2,bucketfirst,relative_mse_gain,1,0.006453682424331307,0.0
passage_retrieval_zh,decode,k,20,2,bucketfirst,relative_range_gain,1,0.07457098283930762,0.0
passage_retrieval_zh,decode,k,20,3,bucketfirst,relative_mse_gain,1,-0.00034235191240570125,0.0
passage_retrieval_zh,decode,k,20,3,bucketfirst,relative_range_gain,1,0.04180732277330285,0.0
passage_retrieval_zh,decode,k,20,4,bucketfirst,relative_mse_gain,1,0.019209398859954124,0.0
passage_retrieval_zh,decode,k,20,4,bucketfirst,relative_range_gain,1,0.087920792079199,0.0
passage_retrieval_zh,decode,k,20,5,bucketfirst,relative_mse_gain,1,0.029072502376388976,0.0
passage_retrieval_zh,decode,k,20,5,bucketfirst,relative_range_gain,1,0.1047649100662585,0.0
passage_retrieval_zh,decode,k,20,6,bucketfirst,relative_mse_gain,1,-0.011285853550832038,0.0
passage_retrieval_zh,decode,k,20,6,bucketfirst,relative_range_gain,1,0.0,0.0
passage_retrieval_zh,decode,k,20,7,bucketfirst,relative_mse_gain,1,0.0013769712786382358,0.0
passage_retrieval_zh,decode,k,20,7,bucketfirst,relative_range_gain,1,0.11920764060840802,0.0
passage_retrieval_zh,decode,k,21,0,bucketfirst,relative_mse_gain,1,0.024971905798954468,0.0
passage_retrieval_zh,decode,k,21,0,bucketfirst,relative_range_gain,1,0.20213776722089033,0.0
passage_retrieval_zh,decode,k,21,1,bucketfirst,relative_mse_gain,1,-0.0286916268742975,0.0
passage_retrieval_zh,decode,k,21,1,bucketfirst,relative_range_gain,1,0.0,0.0
passage_retrieval_zh,decode,k,21,2,bucketfirst,relative_mse_gain,1,0.010646605850706018,0.0
passage_retrieval_zh,decode,k,21,2,bucketfirst,relative_range_gain,1,0.12694610778442142,0.0
passage_retrieval_zh,decode,k,21,3,bucketfirst,relative_mse_gain,1,0.01082597615800439,0.0
passage_retrieval_zh,decode,k,21,3,bucketfirst,relative_range_gain,1,0.11430229184797526,0.0
passage_retrieval_zh,decode,k,21,4,bucketfirst,relative_mse_gain,1,0.020809638454122054,0.0
passage_retrieval_zh,decode,k,21,4,bucketfirst,relative_range_gain,1,0.06254826254825636,0.0
passage_retrieval_zh,decode,k,21,5,bucketfirst,relative_mse_gain,1,-0.006143710335828166,0.0
passage_retrieval_zh,decode,k,21,5,bucketfirst,relative_range_gain,1,0.13356401384081862,0.0
passage_retrieval_zh,decode,k,21,6,bucketfirst,relative_mse_gain,1,0.0007996470007641233,0.0
passage_retrieval_zh,decode,k,21,6,bucketfirst,relative_range_gain,1,0.20106867207598428,0.0
passage_retrieval_zh,decode,k,21,7,bucketfirst,relative_mse_gain,1,0.002345959914119922,0.0
passage_retrieval_zh,decode,k,21,7,bucketfirst,relative_range_gain,1,0.08796732642160775,0.0
passage_retrieval_zh,decode,k,22,0,bucketfirst,relative_mse_gain,1,-0.005296908675088728,0.0
passage_retrieval_zh,decode,k,22,0,bucketfirst,relative_range_gain,1,0.0,0.0
passage_retrieval_zh,decode,k,22,1,bucketfirst,relative_mse_gain,1,-0.03632938431572108,0.0
passage_retrieval_zh,decode,k,22,1,bucketfirst,relative_range_gain,1,-0.014739229024941885,0.0
passage_retrieval_zh,decode,k,22,2,bucketfirst,relative_mse_gain,1,0.018861018243275875,0.0
passage_retrieval_zh,decode,k,22,2,bucketfirst,relative_range_gain,1,0.011270179713675636,0.0
passage_retrieval_zh,decode,k,22,3,bucketfirst,relative_mse_gain,1,-0.01787847483221997,0.0
passage_retrieval_zh,decode,k,22,3,bucketfirst,relative_range_gain,1,0.0,0.0
passage_retrieval_zh,decode,k,22,4,bucketfirst,relative_mse_gain,1,-0.021206716019126576,0.0
passage_retrieval_zh,decode,k,22,4,bucketfirst,relative_range_gain,1,0.01007919366450591,0.0
passage_retrieval_zh,decode,k,22,5,bucketfirst,relative_mse_gain,1,0.012210151628430557,0.0
passage_retrieval_zh,decode,k,22,5,bucketfirst,relative_range_gain,1,0.1677611940298379,0.0
passage_retrieval_zh,decode,k,22,6,bucketfirst,relative_mse_gain,1,-0.019599732390868953,0.0
passage_retrieval_zh,decode,k,22,6,bucketfirst,relative_range_gain,1,0.012769062385989322,0.0
passage_retrieval_zh,decode,k,22,7,bucketfirst,relative_mse_gain,1,0.006888326935502624,0.0
passage_retrieval_zh,decode,k,22,7,bucketfirst,relative_range_gain,1,0.01975818342671629,0.0
passage_retrieval_zh,decode,k,23,0,bucketfirst,relative_mse_gain,1,-0.0028908080824511864,0.0
passage_retrieval_zh,decode,k,23,0,bucketfirst,relative_range_gain,1,0.15182648401825005,0.0
passage_retrieval_zh,decode,k,23,1,bucketfirst,relative_mse_gain,1,0.03137615578137993,0.0
passage_retrieval_zh,decode,k,23,1,bucketfirst,relative_range_gain,1,0.06060606060605555,0.0
passage_retrieval_zh,decode,k,23,2,bucketfirst,relative_mse_gain,1,-0.01900118317196357,0.0
passage_retrieval_zh,decode,k,23,2,bucketfirst,relative_range_gain,1,0.014886490509860881,0.0
passage_retrieval_zh,decode,k,23,3,bucketfirst,relative_mse_gain,1,0.04264496918863471,0.0
passage_retrieval_zh,decode,k,23,3,bucketfirst,relative_range_gain,1,0.055037593984958166,0.0
passage_retrieval_zh,decode,k,23,4,bucketfirst,relative_mse_gain,1,0.01698953207670223,0.0
passage_retrieval_zh,decode,k,23,4,bucketfirst,relative_range_gain,1,0.03605947955389991,0.0
passage_retrieval_zh,decode,k,23,5,bucketfirst,relative_mse_gain,1,0.023045779419239586,0.0
passage_retrieval_zh,decode,k,23,5,bucketfirst,relative_range_gain,1,0.14992548435170241,0.0
passage_retrieval_zh,decode,k,23,6,bucketfirst,relative_mse_gain,1,0.0033896802618338883,0.0
passage_retrieval_zh,decode,k,23,6,bucketfirst,relative_range_gain,1,-0.005516549648946487,0.0
passage_retrieval_zh,decode,k,23,7,bucketfirst,relative_mse_gain,1,-0.01580792223086285,0.0
passage_retrieval_zh,decode,k,23,7,bucketfirst,relative_range_gain,1,0.07816018012221936,0.0
passage_retrieval_zh,decode,k,24,0,bucketfirst,relative_mse_gain,1,0.04546782405056336,0.0
