task,phase,kv_type,layer,kv_head,bucket,metric,count,mean,std,min,max
gsm8k,prefill,v,16,0,bucketfirst,relative_candidate_benefit,26,-1.4064928759222792,2.46210496380315,,
gsm8k,prefill,v,16,0,bucketlast,relative_candidate_benefit,31,0.5626630959219304,0.3117935785777683,,
gsm8k,prefill,v,16,0,bucketmiddle,relative_candidate_benefit,23,0.5185781521509909,0.3181670855110838,,
gsm8k,prefill,v,16,1,bucketfirst,relative_candidate_benefit,28,-4.301762908924923,7.066837837799362,,
gsm8k,prefill,v,16,1,bucketlast,relative_candidate_benefit,24,0.6160162266812707,0.2699643979032855,,
gsm8k,prefill,v,16,1,bucketmiddle,relative_candidate_benefit,28,0.6842126469547017,0.14611924786862743,,
gsm8k,prefill,v,16,2,bucketfirst,relative_candidate_benefit,29,-0.6252558315301955,1.4573930691011083,,
gsm8k,prefill,v,16,2,bucketlast,relative_candidate_benefit,25,0.4018765421743283,0.39683906240077527,,
gsm8k,prefill,v,16,2,bucketmiddle,relative_candidate_benefit,26,0.547116710466402,0.2185194738857844,,
gsm8k,prefill,v,16,3,bucketfirst,relative_candidate_benefit,22,-2.234203910551369,3.585561376392253,,
gsm8k,prefill,v,16,3,bucketlast,relative_candidate_benefit,29,0.6612262730978278,0.17437767308883265,,
gsm8k,prefill,v,16,3,bucketmiddle,relative_candidate_benefit,29,0.593634163724423,0.2074191713293126,,
gsm8k,prefill,v,16,4,bucketfirst,relative_candidate_benefit,28,-3.335773656559769,5.653150815091736,,
gsm8k,prefill,v,16,4,bucketlast,relative_candidate_benefit,27,0.6108270248800622,0.19954304764775752,,
gsm8k,prefill,v,16,4,bucketmiddle,relative_candidate_benefit,25,0.6846609611220101,0.14487906754447602,,
gsm8k,prefill,v,16,5,bucketfirst,relative_candidate_benefit,24,-56.121740800893896,84.37413824621493,,
gsm8k,prefill,v,16,5,bucketlast,relative_candidate_benefit,32,0.5879948620394825,0.30699400941622673,,
gsm8k,prefill,v,16,5,bucketmiddle,relative_candidate_benefit,24,0.6043269269125152,0.271758637665686,,
gsm8k,prefill,v,16,6,bucketfirst,relative_candidate_benefit,27,-1.2278654968754548,2.207769422436413,,
gsm8k,prefill,v,16,6,bucketlast,relative_candidate_benefit,24,0.6051192544237086,0.23969957639712294,,
gsm8k,prefill,v,16,6,bucketmiddle,relative_candidate_benefit,29,0.6560818539331484,0.1722018601669412,,
gsm8k,prefill,v,16,7,bucketfirst,relative_candidate_benefit,28,-1.0544441188251286,2.508779180007961,,
gsm8k,prefill,v,16,7,bucketlast,relative_candidate_benefit,28,0.6950004089338624,0.16048805666569554,,
gsm8k,prefill,v,16,7,bucketmiddle,relative_candidate_benefit,24,0.7411789104403693,0.14901448967353187,,
gsm8k,prefill,v,17,0,bucketfirst,relative_candidate_benefit,25,-4.976857668245057,7.518552722934881,,
gsm8k,prefill,v,17,0,bucketlast,relative_candidate_benefit,24,0.6547177712281361,0.22916175399167968,,
gsm8k,prefill,v,17,0,bucketmiddle,relative_candidate_benefit,31,0.6646661494146435,0.15430078952477935,,
gsm8k,prefill,v,17,1,bucketfirst,relative_candidate_benefit,27,-1.2670324677682652,2.5715438366019114,,
gsm8k,prefill,v,17,1,bucketlast,relative_candidate_benefit,30,0.6470006380586645,0.19162768077035675,,
gsm8k,prefill,v,17,1,bucketmiddle,relative_candidate_benefit,23,0.513544900109415,0.2358918682713905,,
gsm8k,prefill,v,17,2,bucketfirst,relative_candidate_benefit,30,-2.5907702295580513,4.6483592216773655,,
gsm8k,prefill,v,17,2,bucketlast,relative_candidate_benefit,22,0.5129555247498916,0.29244810950963585,,
gsm8k,prefill,v,17,2,bucketmiddle,relative_candidate_benefit,28,0.6753068395445184,0.2102789033393001,,
gsm8k,prefill,v,17,3,bucketfirst,relative_candidate_benefit,27,-5.49086963695873,8.344720467591465,,
gsm8k,prefill,v,17,3,bucketlast,relative_candidate_benefit,25,0.6287822695449978,0.1859712486156035,,
gsm8k,prefill,v,17,3,bucketmiddle,relative_candidate_benefit,28,0.6213033864810475,0.163729915321664,,
gsm8k,prefill,v,17,4,bucketfirst,relative_candidate_benefit,30,-8.006289395602895,12.074078734979103,,
gsm8k,prefill,v,17,4,bucketlast,relative_candidate_benefit,23,0.437552372607992,0.29736892946577054,,
gsm8k,prefill,v,17,4,bucketmiddle,relative_candidate_benefit,27,0.4391738703169576,0.35992494631932415,,
gsm8k,prefill,v,17,5,bucketfirst,relative_candidate_benefit,24,-5.676147118941877,7.434030010100203,,
gsm8k,prefill,v,17,5,bucketlast,relative_candidate_benefit,29,0.5905528978013177,0.2597270407104908,,
gsm8k,prefill,v,17,5,bucketmiddle,relative_candidate_benefit,27,0.5613165601079833,0.1989790711390781,,
gsm8k,prefill,v,17,6,bucketfirst,relative_candidate_benefit,26,-0.3854837675171364,1.1727134267014032,,
gsm8k,prefill,v,17,6,bucketlast,relative_candidate_benefit,27,0.5237246826344805,0.3131054449711771,,
gsm8k,prefill,v,17,6,bucketmiddle,relative_candidate_benefit,27,0.6170605451122649,0.19512841558666913,,
gsm8k,prefill,v,17,7,bucketfirst,relative_candidate_benefit,27,-2.0719821246535313,3.675733905638897,,
gsm8k,prefill,v,17,7,bucketlast,relative_candidate_benefit,32,0.5655313464437877,0.22267326369165455,,
gsm8k,prefill,v,17,7,bucketmiddle,relative_candidate_benefit,21,0.5455167367345923,0.2021711977427822,,
gsm8k,prefill,v,18,0,bucketfirst,relative_candidate_benefit,22,-32.87436496983435,36.88365570876316,,
gsm8k,prefill,v,18,0,bucketlast,relative_candidate_benefit,25,0.5932142053588796,0.23512886588669743,,
gsm8k,prefill,v,18,0,bucketmiddle,relative_candidate_benefit,33,0.6291827104635132,0.1971720964310689,,
gsm8k,prefill,v,18,1,bucketfirst,relative_candidate_benefit,25,-88.1162067836403,127.36123207484971,,
gsm8k,prefill,v,18,1,bucketlast,relative_candidate_benefit,33,0.7167914673135037,0.2744817698396022,,
gsm8k,prefill,v,18,1,bucketmiddle,relative_candidate_benefit,22,0.7198574766796216,0.2671912970088168,,
gsm8k,prefill,v,18,2,bucketfirst,relative_candidate_benefit,25,-0.19839343468884116,0.7804703836169767,,
gsm8k,prefill,v,18,2,bucketlast,relative_candidate_benefit,31,0.6589151712938753,0.20248669544750716,,
gsm8k,prefill,v,18,2,bucketmiddle,relative_candidate_benefit,24,0.6747874936166287,0.2795703052319124,,
gsm8k,prefill,v,18,3,bucketfirst,relative_candidate_benefit,27,-1.2184339782773033,3.0237663751379302,,
gsm8k,prefill,v,18,3,bucketlast,relative_candidate_benefit,30,0.5800539742810166,0.2814050348354073,,
gsm8k,prefill,v,18,3,bucketmiddle,relative_candidate_benefit,23,0.6016332440569937,0.17262281513377936,,
gsm8k,prefill,v,18,4,bucketfirst,relative_candidate_benefit,27,-2.065308808161024,3.5293217733265183,,
gsm8k,prefill,v,18,4,bucketlast,relative_candidate_benefit,30,0.3546120717974471,0.3191412694440417,,
gsm8k,prefill,v,18,4,bucketmiddle,relative_candidate_benefit,23,0.31712985398535964,0.3645573718702654,,
gsm8k,prefill,v,18,5,bucketfirst,relative_candidate_benefit,26,-11.526596402648686,16.54626644609639,,
gsm8k,prefill,v,18,5,bucketlast,relative_candidate_benefit,30,0.565485261529837,0.21138324537687034,,
gsm8k,prefill,v,18,5,bucketmiddle,relative_candidate_benefit,24,0.5453057946275218,0.28279007185092025,,
gsm8k,prefill,v,18,6,bucketfirst,relative_candidate_benefit,23,-8.436024695697718,10.474352375496478,,
gsm8k,prefill,v,18,6,bucketlast,relative_candidate_benefit,28,0.6136795622641359,0.26594182461972254,,
gsm8k,prefill,v,18,6,bucketmiddle,relative_candidate_benefit,29,0.6648773762736029,0.2185206148035246,,
gsm8k,prefill,v,18,7,bucketfirst,relative_candidate_benefit,24,-18.590192231311402,23.68072686550258,,
gsm8k,prefill,v,18,7,bucketlast,relative_candidate_benefit,27,0.5113073937109538,0.294655052046835,,
gsm8k,prefill,v,18,7,bucketmiddle,relative_candidate_benefit,29,0.5929974942478712,0.2326711801573689,,
gsm8k,prefill,v,19,0,bucketfirst,relative_candidate_benefit,25,-14.045122951155731,18.485939399736385,,
gsm8k,prefill,v,19,0,bucketlast,relative_candidate_benefit,27,0.4810532389789163,0.3385006417363301,,
gsm8k,prefill,v,19,0,bucketmiddle,relative_candidate_benefit,28,0.5909368979164543,0.2072277761864585,,
gsm8k,prefill,v,19,1,bucketfirst,relative_candidate_benefit,23,-27.981433489890872,34.44469197337439,,
gsm8k,prefill,v,19,1,bucketlast,relative_candidate_benefit,28,0.5875926651762897,0.16614454413188778,,
gsm8k,prefill,v,19,1,bucketmiddle,relative_candidate_benefit,29,0.530284212615287,0.23996695406777702,,
gsm8k,prefill,v,19,2,bucketfirst,relative_candidate_benefit,23,-19.301344355142586,23.642430313574994,,
gsm8k,prefill,v,19,2,bucketlast,relative_candidate_benefit,27,0.6460230659309213,0.20104101594945836,,
gsm8k,prefill,v,19,2,bucketmiddle,relative_candidate_benefit,30,0.715646662819463,0.1720432298594227,,
gsm8k,prefill,v,19,3,bucketfirst,relative_candidate_benefit,21,-14.509283171820114,16.621572935120433,,
gsm8k,prefill,v,19,3,bucketlast,relative_candidate_benefit,24,0.47600643286378735,0.3202155090385668,,
gsm8k,prefill,v,19,3,bucketmiddle,relative_candidate_benefit,35,0.4387051633657093,0.3838396998774903,,
gsm8k,prefill,v,19,4,bucketfirst,relative_candidate_benefit,25,-10.84612618489062,14.512030366230602,,
gsm8k,prefill,v,19,4,bucketlast,relative_candidate_benefit,29,0.4775726306602046,0.25594406465669023,,
gsm8k,prefill,v,19,4,bucketmiddle,relative_candidate_benefit,26,0.5852222940281382,0.23322349123107478,,
gsm8k,prefill,v,19,5,bucketfirst,relative_candidate_benefit,31,-6.168927524956822,10.276527257027794,,
gsm8k,prefill,v,19,5,bucketlast,relative_candidate_benefit,24,0.45195275884113356,0.29348692529052567,,
gsm8k,prefill,v,19,5,bucketmiddle,relative_candidate_benefit,25,0.5865096495801723,0.2564811567473526,,
gsm8k,prefill,v,19,6,bucketfirst,relative_candidate_benefit,26,-9.491304035052941,13.052856696882133,,
gsm8k,prefill,v,19,6,bucketlast,relative_candidate_benefit,27,0.5197284798954298,0.33308946657229177,,
gsm8k,prefill,v,19,6,bucketmiddle,relative_candidate_benefit,27,0.5111734798923496,0.32959051018635627,,
gsm8k,prefill,v,19,7,bucketfirst,relative_candidate_benefit,24,-6.164608133612751,8.721999603865525,,
gsm8k,prefill,v,19,7,bucketlast,relative_candidate_benefit,31,0.7780754174824451,0.1198856603961969,,
gsm8k,prefill,v,19,7,bucketmiddle,relative_candidate_benefit,25,0.8044528117703542,0.10890915341844727,,
gsm8k,prefill,v,20,0,bucketfirst,relative_candidate_benefit,24,-34.73873612042621,43.12989627408004,,
gsm8k,prefill,v,20,0,bucketlast,relative_candidate_benefit,32,0.43448079931947675,0.28733985178500593,,
gsm8k,prefill,v,20,0,bucketmiddle,relative_candidate_benefit,24,0.5553078833330488,0.27431853272706846,,
gsm8k,prefill,v,20,1,bucketfirst,relative_candidate_benefit,28,-20.194174854327773,29.833143966943997,,
gsm8k,prefill,v,20,1,bucketlast,relative_candidate_benefit,27,0.45178077586988236,0.24811521242398787,,
gsm8k,prefill,v,20,1,bucketmiddle,relative_candidate_benefit,25,0.4609564734401919,0.3742489411543459,,
gsm8k,prefill,v,20,2,bucketfirst,relative_candidate_benefit,29,-18.475558594018363,26.75093572049604,,
gsm8k,prefill,v,20,2,bucketlast,relative_candidate_benefit,31,0.6798804817444645,0.1861751553677867,,
gsm8k,prefill,v,20,2,bucketmiddle,relative_candidate_benefit,20,0.6393669908537183,0.12816901700024835,,
gsm8k,prefill,v,20,3,bucketfirst,relative_candidate_benefit,32,-4.195807530439667,7.434560050044303,,
gsm8k,prefill,v,20,3,bucketlast,relative_candidate_benefit,25,0.5951717228415818,0.2169095152750919,,
gsm8k,prefill,v,20,3,bucketmiddle,relative_candidate_benefit,23,0.584637270768748,0.2519748961804391,,
gsm8k,prefill,v,20,4,bucketfirst,relative_candidate_benefit,25,-100.93287688804074,129.75778678953947,,
gsm8k,prefill,v,20,4,bucketlast,relative_candidate_benefit,22,0.6888688373911435,0.188933622403424,,
gsm8k,prefill,v,20,4,bucketmiddle,relative_candidate_benefit,33,0.7142609328863567,0.19250768939947982,,
gsm8k,prefill,v,20,5,bucketfirst,relative_candidate_benefit,23,-12.048580678151506,14.699925614431859,,
gsm8k,prefill,v,20,5,bucketlast,relative_candidate_benefit,29,0.5338084502498528,0.3212272859118086,,
gsm8k,prefill,v,20,5,bucketmiddle,relative_candidate_benefit,28,0.5884213678146673,0.28438184276965084,,
gsm8k,prefill,v,20,6,bucketfirst,relative_candidate_benefit,29,-2.3242963363991946,4.021276773076984,,
gsm8k,prefill,v,20,6,bucketlast,relative_candidate_benefit,28,0.5375902602910986,0.2948786799601786,,
gsm8k,prefill,v,20,6,bucketmiddle,relative_candidate_benefit,23,0.6101167824744563,0.275832595224509,,
gsm8k,prefill,v,20,7,bucketfirst,relative_candidate_benefit,24,-12.510418968874703,16.35417581297051,,
gsm8k,prefill,v,20,7,bucketlast,relative_candidate_benefit,29,0.5772211317224153,0.2577043706713919,,
gsm8k,prefill,v,20,7,bucketmiddle,relative_candidate_benefit,27,0.5458822034017022,0.19134750605994347,,
gsm8k,prefill,v,21,0,bucketfirst,relative_candidate_benefit,29,-11.447358177086189,16.794933189615,,
gsm8k,prefill,v,21,0,bucketlast,relative_candidate_benefit,21,0.5913142432902708,0.2951966396361761,,
gsm8k,prefill,v,21,0,bucketmiddle,relative_candidate_benefit,30,0.4826272809676941,0.2676839597315344,,
gsm8k,prefill,v,21,1,bucketfirst,relative_candidate_benefit,29,-10.178671608116868,16.10474811521404,,
gsm8k,prefill,v,21,1,bucketlast,relative_candidate_benefit,24,0.8185191881515169,0.11104046828837492,,
gsm8k,prefill,v,21,1,bucketmiddle,relative_candidate_benefit,27,0.7969472938092904,0.14081588684525467,,
gsm8k,prefill,v,21,2,bucketfirst,relative_candidate_benefit,24,-2.0171214719146726,3.2330618436716287,,
gsm8k,prefill,v,21,2,bucketlast,relative_candidate_benefit,28,0.789268567683809,0.16384995140234748,,
gsm8k,prefill,v,21,2,bucketmiddle,relative_candidate_benefit,28,0.8251169280495905,0.09088799381371906,,
gsm8k,prefill,v,21,3,bucketfirst,relative_candidate_benefit,26,-8.347937998771886,11.576924361015022,,
gsm8k,prefill,v,21,3,bucketlast,relative_candidate_benefit,26,0.5819099112908218,0.25290155400638686,,
gsm8k,prefill,v,21,3,bucketmiddle,relative_candidate_benefit,28,0.7482959397325569,0.1356142454950104,,
gsm8k,prefill,v,21,4,bucketfirst,relative_candidate_benefit,25,-9.48836357296124,12.360565899250295,,
gsm8k,prefill,v,21,4,bucketlast,relative_candidate_benefit,31,0.651395590971191,0.19448812805111426,,
gsm8k,prefill,v,21,4,bucketmiddle,relative_candidate_benefit,24,0.7709149202582032,0.10936146452472997,,
gsm8k,prefill,v,21,5,bucketfirst,relative_candidate_benefit,33,-15.18317655854018,24.750835069146422,,
gsm8k,prefill,v,21,5,bucketlast,relative_candidate_benefit,24,0.46243148401865364,0.3118722388676616,,
gsm8k,prefill,v,21,5,bucketmiddle,relative_candidate_benefit,23,0.40625666293675755,0.3132052319829307,,
gsm8k,prefill,v,21,6,bucketfirst,relative_candidate_benefit,33,-22.64857086561004,35.13138747873226,,
gsm8k,prefill,v,21,6,bucketlast,relative_candidate_benefit,20,0.5028955388871006,0.30142527895397364,,
gsm8k,prefill,v,21,6,bucketmiddle,relative_candidate_benefit,27,0.5446668736063642,0.2847969677554662,,
gsm8k,prefill,v,21,7,bucketfirst,relative_candidate_benefit,24,-56.08618201110514,69.58530640991921,,
gsm8k,prefill,v,21,7,bucketlast,relative_candidate_benefit,29,0.47382913997314724,0.39867875025821486,,
gsm8k,prefill,v,21,7,bucketmiddle,relative_candidate_benefit,27,0.4487403856034913,0.28497896171903664,,
gsm8k,prefill,v,22,0,bucketfirst,relative_candidate_benefit,33,-55.95393972093202,89.75552151071633,,
gsm8k,prefill,v,22,0,bucketlast,relative_candidate_benefit,24,0.4991772955993106,0.39120542090265586,,
gsm8k,prefill,v,22,0,bucketmiddle,relative_candidate_benefit,23,0.3430659978902325,0.4370169191479582,,
gsm8k,prefill,v,22,1,bucketfirst,relative_candidate_benefit,25,-19.845209736075425,26.419738321762782,,
gsm8k,prefill,v,22,1,bucketlast,relative_candidate_benefit,24,0.6440666029310055,0.22344000514726836,,
gsm8k,prefill,v,22,1,bucketmiddle,relative_candidate_benefit,31,0.7069578404002115,0.20284033343958677,,
gsm8k,prefill,v,22,2,bucketfirst,relative_candidate_benefit,26,-13.910736429807088,18.62166380850749,,
gsm8k,prefill,v,22,2,bucketlast,relative_candidate_benefit,27,0.5790681279639972,0.2940202013109677,,
gsm8k,prefill,v,22,2,bucketmiddle,relative_candidate_benefit,27,0.6359779389993826,0.24108375013004615,,
gsm8k,prefill,v,22,3,bucketfirst,relative_candidate_benefit,22,-8.545301786813827,10.524703983225066,,
gsm8k,prefill,v,22,3,bucketlast,relative_candidate_benefit,30,0.4395253441928061,0.33220192333883103,,
gsm8k,prefill,v,22,3,bucketmiddle,relative_candidate_benefit,28,0.5009244516363915,0.3395165500344463,,
gsm8k,prefill,v,22,4,bucketfirst,relative_candidate_benefit,23,-3.4257867290514015,5.341663229998136,,
gsm8k,prefill,v,22,4,bucketlast,relative_candidate_benefit,31,0.5819782748302892,0.25226151085430065,,
gsm8k,prefill,v,22,4,bucketmiddle,relative_candidate_benefit,26,0.5374040558594916,0.1865174773588775,,
gsm8k,prefill,v,22,5,bucketfirst,relative_candidate_benefit,24,-56.809095872084725,76.35442849518635,,
gsm8k,prefill,v,22,5,bucketlast,relative_candidate_benefit,31,0.5903644806959472,0.2413072519196141,,
gsm8k,prefill,v,22,5,bucketmiddle,relative_candidate_benefit,25,0.7057636082438673,0.30991751730948003,,
gsm8k,prefill,v,22,6,bucketfirst,relative_candidate_benefit,21,-14.377189092048996,18.20866801627126,,
gsm8k,prefill,v,22,6,bucketlast,relative_candidate_benefit,33,0.5889223788987628,0.23954701918375865,,
gsm8k,prefill,v,22,6,bucketmiddle,relative_candidate_benefit,26,0.7329105957311929,0.17667694651280821,,
gsm8k,prefill,v,22,7,bucketfirst,relative_candidate_benefit,28,-14.768355190930736,22.07820994372247,,
gsm8k,prefill,v,22,7,bucketlast,relative_candidate_benefit,27,0.4875943944480852,0.34652858688160154,,
gsm8k,prefill,v,22,7,bucketmiddle,relative_candidate_benefit,25,0.4423269792515771,0.29783951930958225,,
gsm8k,prefill,v,23,0,bucketfirst,relative_candidate_benefit,31,-9.154161062913435,14.707050164155955,,
gsm8k,prefill,v,23,0,bucketlast,relative_candidate_benefit,28,0.6358816139611996,0.2244909795107951,,
gsm8k,prefill,v,23,0,bucketmiddle,relative_candidate_benefit,21,0.6653586949676167,0.12833290926501478,,
gsm8k,prefill,v,23,1,bucketfirst,relative_candidate_benefit,30,-112.57508247274315,167.17690203700116,,
gsm8k,prefill,v,23,1,bucketlast,relative_candidate_benefit,27,0.5667181193207982,0.27389746273782567,,
gsm8k,prefill,v,23,1,bucketmiddle,relative_candidate_benefit,23,0.505345985921469,0.29112471758394587,,
gsm8k,prefill,v,23,2,bucketfirst,relative_candidate_benefit,24,-10.948084200210538,14.491338997116028,,
gsm8k,prefill,v,23,2,bucketlast,relative_candidate_benefit,25,0.4977808567168867,0.29180982198110605,,
gsm8k,prefill,v,23,2,bucketmiddle,relative_candidate_benefit,31,0.6734030299528321,0.2174540146343358,,
gsm8k,prefill,v,23,3,bucketfirst,relative_candidate_benefit,29,-32.636103972186305,46.651832409889714,,
gsm8k,prefill,v,23,3,bucketlast,relative_candidate_benefit,29,0.4054556321465252,0.3387870770994762,,
gsm8k,prefill,v,23,3,bucketmiddle,relative_candidate_benefit,22,0.4428813002985347,0.44582999936288825,,
gsm8k,prefill,v,23,4,bucketfirst,relative_candidate_benefit,25,-12.887441639605687,17.29128704941252,,
gsm8k,prefill,v,23,4,bucketlast,relative_candidate_benefit,29,0.5113026381138638,0.4134322533514683,,
gsm8k,prefill,v,23,4,bucketmiddle,relative_candidate_benefit,26,0.5344122217782871,0.29687171704203996,,
gsm8k,prefill,v,23,5,bucketfirst,relative_candidate_benefit,24,-66.49471414589368,85.51242546798517,,
gsm8k,prefill,v,23,5,bucketlast,relative_candidate_benefit,31,0.39486604395161545,0.3443911354960664,,
gsm8k,prefill,v,23,5,bucketmiddle,relative_candidate_benefit,25,0.4533570694873072,0.33387069827408694,,
gsm8k,prefill,v,23,6,bucketfirst,relative_candidate_benefit,30,-36.68696158914592,53.110968251921996,,
gsm8k,prefill,v,23,6,bucketlast,relative_candidate_benefit,23,0.4307291368865961,0.26927471452723,,
